id,dropGroup,dropItem,dropPr,dropNumber
5727,1081707,1604002,1000,"2,2"
5728,1081707,1604003,1000,"1,1"
5729,1090507,2,1000,"20,20"
5730,1090507,1604002,1000,"2,2"
5731,1090507,1604003,1000,"1,1"
5732,1091507,2,1000,"20,20"
5733,1091507,1604002,1000,"2,2"
5734,1091507,1604003,1000,"1,1"
5735,1100607,2,1000,"20,20"
5736,1100607,1604002,1000,"2,2"
5737,1100607,1604003,1000,"1,1"
5738,1101607,2,1000,"20,20"
5739,1101607,1604002,1000,"2,2"
5740,1101607,1604003,1000,"1,1"
5741,1110507,2,1000,"20,20"
5742,1110507,1604002,1000,"2,2"
5743,1110507,1604003,1000,"1,1"
5744,1111607,2,1000,"20,20"
5745,1111607,1604002,1000,"2,2"
5746,1111607,1604003,1000,"1,1"
5747,1120507,2,1000,"20,20"
5748,1120507,1604002,1000,"2,2"
5749,1120507,1604003,1000,"1,1"
5750,1121507,2,1000,"20,20"
5751,1121507,1604003,1000,"2,2"
5752,1121507,1604004,1000,"1,1"
5753,1130607,2,1000,"20,20"
5754,1130607,1604003,1000,"2,2"
5755,1130607,1604004,1000,"1,1"
5756,1131607,2,1000,"20,20"
5757,1131607,1604003,1000,"2,2"
5758,1131607,1604004,1000,"1,1"
5759,1140507,2,1000,"20,20"
5760,1140507,1604003,1000,"2,2"
5761,1140507,1604004,1000,"1,1"
5762,1141507,2,1000,"20,20"
5763,1141507,1604003,1000,"2,2"
5764,1141507,1604004,1000,"1,1"
5765,1150607,2,1000,"20,20"
5766,1150607,1604003,1000,"2,2"
5767,1150607,1604004,1000,"1,1"
5768,1151607,2,1000,"20,20"
5769,1151607,1604003,1000,"2,2"
5770,1151607,1604004,1000,"1,1"
5771,1153007,2,1000,"20,20"
5772,1153007,1604003,1000,"2,2"
5773,1153007,1604004,1000,"1,1"
5774,1160607,2,1000,"20,20"
5775,1160607,1604003,1000,"2,2"
5776,1160607,1604004,1000,"1,1"
5777,1161707,2,1000,"20,20"
5778,1161707,1604003,1000,"2,2"
5779,1161707,1604004,1000,"1,1"
5780,1163107,2,1000,"20,20"
5781,1163107,1604003,1000,"2,2"
5782,1163107,1604004,1000,"1,1"
5783,1170507,2,1000,"20,20"
5784,1170507,1604003,1000,"2,2"
5785,1170507,1604004,1000,"1,1"
5786,1171607,2,1000,"20,20"
5787,1171607,1604003,1000,"3,3"
5788,1171607,1604004,1000,"1,1"
5789,1173007,2,1000,"20,20"
5790,1173007,1604003,1000,"3,3"
5791,1173007,1604004,1000,"1,1"
5792,1180507,2,1000,"20,20"
5793,1180507,1604003,1000,"3,3"
5794,1180507,1604004,1000,"1,1"
5795,1181507,2,1000,"20,20"
5796,1181507,1604003,1000,"3,3"
5797,1181507,1604004,1000,"1,1"
5798,1182907,2,1000,"20,20"
5799,1182907,1604003,1000,"3,3"
5800,1182907,1604004,1000,"1,1"
5801,1051307,2,1000,"20,20"
5802,1051307,1605001,1000,"2,2"
5803,1051307,1605002,1000,"1,1"
5804,1061007,2,1000,"20,20"
5805,1061007,1605001,1000,"2,2"
5806,1061007,1605002,1000,"1,1"
5807,1070907,2,1000,"20,20"
5808,1070907,1605001,1000,"2,2"
5809,1070907,1605002,1000,"1,1"
5810,1072007,2,1000,"20,20"
5811,1072007,1605001,1000,"2,2"
5812,1072007,1605002,1000,"1,1"
5813,1081007,2,1000,"20,20"
5814,1081007,1605001,1000,"2,2"
5815,1081007,1605002,1000,"1,1"
5816,1082107,2,1000,"20,20"
5817,1082107,1605001,1000,"2,2"
5818,1082107,1605002,1000,"1,1"
5819,1090807,2,1000,"20,20"
5820,1090807,1605001,1000,"2,2"
5821,1090807,1605002,1000,"1,1"
5822,1091907,2,1000,"20,20"
5823,1091907,1605002,1000,"2,2"
5824,1091907,1605003,1000,"1,1"
5825,1100907,2,1000,"20,20"
5826,1100907,1605002,1000,"2,2"
5827,1100907,1605003,1000,"1,1"
5828,1102007,2,1000,"20,20"
5829,1102007,1605002,1000,"2,2"
5830,1102007,1605003,1000,"1,1"
5831,1110807,2,1000,"20,20"
5832,1110807,1605002,1000,"2,2"
5833,1110807,1605003,1000,"1,1"
5834,1112007,2,1000,"20,20"
5835,1112007,1605002,1000,"2,2"
5836,1112007,1605003,1000,"1,1"
5837,1120807,2,1000,"20,20"
5838,1120807,1605002,1000,"2,2"
5839,1120807,1605003,1000,"1,1"
5840,1122007,2,1000,"20,20"
5841,1122007,1605002,1000,"2,2"
5842,1122007,1605003,1000,"1,1"
5843,1130907,2,1000,"20,20"
5844,1130907,1605003,1000,"2,2"
5845,1130907,1605004,1000,"1,1"
5846,1132007,2,1000,"20,20"
5847,1132007,1605003,1000,"2,2"
5848,1132007,1605004,1000,"1,1"
5849,1140807,2,1000,"20,20"
5850,1140807,1605003,1000,"2,2"
5851,1140807,1605004,1000,"1,1"
5852,1141907,2,1000,"20,20"
5853,1141907,1605003,1000,"2,2"
5854,1141907,1605004,1000,"1,1"
5855,1150907,2,1000,"20,20"
5856,1150907,1605003,1000,"2,2"
5857,1150907,1605004,1000,"1,1"
5858,1152007,2,1000,"20,20"
5859,1152007,1605003,1000,"2,2"
5860,1152007,1605004,1000,"1,1"
5861,1152607,2,1000,"20,20"
5862,1152607,1605003,1000,"2,2"
5863,1152607,1605004,1000,"1,1"
5864,1160907,2,1000,"20,20"
5865,1160907,1605003,1000,"2,2"
5866,1160907,1605004,1000,"1,1"
5867,1162107,2,1000,"20,20"
5868,1162107,1605003,1000,"2,2"
5869,1162107,1605004,1000,"1,1"
5870,1162707,2,1000,"20,20"
5871,1162707,1605003,1000,"2,2"
5872,1162707,1605004,1000,"1,1"
5873,1170907,2,1000,"20,20"
5874,1170907,1605003,1000,"2,2"
5875,1170907,1605004,1000,"1,1"
5876,1172007,2,1000,"20,20"
5877,1172007,1605003,1000,"3,3"
5878,1172007,1605004,1000,"1,1"
5879,1172607,2,1000,"20,20"
5880,1172607,1605003,1000,"3,3"
5881,1172607,1605004,1000,"1,1"
5882,1180807,2,1000,"20,20"
5883,1180807,1605003,1000,"3,3"
5884,1180807,1605004,1000,"1,1"
5885,1181907,2,1000,"20,20"
5886,1181907,1605003,1000,"3,3"
5887,1181907,1605004,1000,"1,1"
5888,1182507,2,1000,"20,20"
5889,1182507,1605003,1000,"3,3"
5890,1182507,1605004,1000,"1,1"
5891,1061307,2,1000,"20,20"
5892,1061307,1606001,1000,"3,3"
5893,1061307,1606002,1000,"1,1"
5894,1071107,2,1000,"20,20"
5895,1071107,1606001,1000,"3,3"
5896,1071107,1606002,1000,"1,1"
5897,1081207,2,1000,"20,20"
5898,1081207,1606001,1000,"3,3"
5899,1081207,1606002,1000,"1,1"
5900,1091007,2,1000,"20,20"
5901,1091007,1606001,1000,"3,3"
5902,1091007,1606002,1000,"1,1"
5903,1101107,2,1000,"20,20"
5904,1101107,1606001,1000,"3,3"
5905,1101107,1606002,1000,"1,1"
5906,1111007,2,1000,"20,20"
5907,1111007,1606001,1000,"3,3"
5908,1111007,1606002,1000,"1,1"
5909,1112307,2,1000,"20,20"
5910,1112307,1606002,1000,"2,2"
5911,1112307,1606003,1000,"1,1"
5912,1121007,2,1000,"20,20"
5913,1121007,1606002,1000,"2,2"
5914,1121007,1606003,1000,"1,1"
5915,1122307,2,1000,"20,20"
5916,1122307,1606002,1000,"2,2"
5917,1122307,1606003,1000,"1,1"
5918,1131107,2,1000,"20,20"
5919,1131107,1606002,1000,"2,2"
5920,1131107,1606003,1000,"1,1"
5921,1132307,2,1000,"20,20"
5922,1132307,1606002,1000,"2,2"
5923,1132307,1606003,1000,"1,1"
5924,1141007,2,1000,"20,20"
5925,1141007,1606002,1000,"2,2"
5926,1141007,1606003,1000,"1,1"
5927,1142207,2,1000,"20,20"
5928,1142207,1606002,1000,"2,2"
5929,1142207,1606003,1000,"1,1"
5930,1151107,2,1000,"20,20"
5931,1151107,1606002,1000,"2,2"
5932,1151107,1606003,1000,"1,1"
5933,1152307,2,1000,"20,20"
5934,1152307,1606003,1000,"2,2"
5935,1152307,1606004,1000,"1,1"
5936,1152907,2,1000,"20,20"
5937,1152907,1606003,1000,"2,2"
5938,1152907,1606004,1000,"1,1"
5939,1161107,2,1000,"20,20"
5940,1161107,1606003,1000,"2,2"
5941,1161107,1606004,1000,"1,1"
5942,1162407,2,1000,"20,20"
5943,1162407,1606003,1000,"2,2"
5944,1162407,1606004,1000,"1,1"
5945,1163007,2,1000,"20,20"
5946,1163007,1606003,1000,"2,2"
5947,1163007,1606004,1000,"1,1"
5948,1171107,2,1000,"20,20"
5949,1171107,1606003,1000,"2,2"
5950,1171107,1606004,1000,"1,1"
5951,1172307,2,1000,"20,20"
5952,1172307,1606003,1000,"3,3"
5953,1172307,1606004,1000,"1,1"
5954,1172907,2,1000,"20,20"
5955,1172907,1606003,1000,"3,3"
5956,1172907,1606004,1000,"1,1"
5957,1181007,2,1000,"20,20"
5958,1181007,1606003,1000,"3,3"
5959,1181007,1606004,1000,"1,1"
5960,1182207,2,1000,"20,20"
5961,1182207,1606003,1000,"3,3"
5962,1182207,1606004,1000,"1,1"
5963,1182807,2,1000,"20,20"
5964,1182807,1606003,1000,"3,3"
5965,1182807,1606004,1000,"1,1"
5966,7030306,11,1000,"40000,40000"
5967,7030306,2,1000,"100,100"
5968,7030306,8001,1000,"3,3"
5969,7030306,123201,1000,"5,5"
5970,7030306,123101,1000,"8,8"
5971,7030306,123102,1000,"8,8"
5972,7030306,123103,1000,"8,8"
5973,7040906,11,1000,"40000,40000"
5974,7040906,2,1000,"100,100"
5975,7040906,8001,1000,"3,3"
5976,7040906,123201,1000,"5,5"
5977,7040906,123104,1000,"8,8"
5978,7040906,123105,1000,"8,8"
5979,7040906,123106,1000,"8,8"
5980,7050906,11,1000,"40000,40000"
5981,7050906,2,1000,"200,200"
5982,7050906,8001,1000,"3,3"
5983,7050906,123201,1000,"8,8"
5984,7050906,123301,1000,"5,5"
5985,7050906,123101,1000,"8,8"
5986,7050906,123102,1000,"8,8"
5987,7050906,123103,1000,"8,8"
5988,7061206,11,1000,"40000,40000"
5989,7061206,2,1000,"200,200"
5990,7061206,1616101,1000,"3,3"
5991,7061206,123201,1000,"8,8"
5992,7061206,123301,1000,"5,5"
5993,7061206,123104,1000,"8,8"
5994,7061206,123105,1000,"8,8"
5995,7061206,123106,1000,"8,8"
5996,7071006,11,1000,"50000,50000"
5997,7071006,2,1000,"300,300"
5998,7071006,8001,1000,"4,4"
5999,7071006,123202,1000,"6,6"
6000,7071006,123302,1000,"6,6"
6001,7071006,123101,1000,"8,8"
6002,7071006,123102,1000,"8,8"
6003,7071006,123103,1000,"8,8"
6004,7072106,11,1000,"50000,50000"
6005,7072106,2,1000,"300,300"
6006,7072106,1616101,1000,"4,4"
6007,7072106,123202,1000,"6,6"
6008,7072106,123302,1000,"6,6"
6009,7072106,123104,1000,"8,8"
6010,7072106,123105,1000,"8,8"
6011,7072106,123106,1000,"8,8"
6012,7081906,11,1000,"60000,60000"
6013,7081906,2,1000,"300,300"
6014,7081906,8001,1000,"4,4"
6015,7081906,123202,1000,"10,10"
6016,7081906,123302,1000,"6,6"
6017,7081906,123101,1000,"8,8"
6018,7081906,123102,1000,"8,8"
6019,7081906,123103,1000,"8,8"
6020,7091006,11,1000,"60000,60000"
6021,7091006,2,1000,"300,300"
6022,7091006,1616101,1000,"4,4"
6023,7091006,123202,1000,"10,10"
6024,7091006,123302,1000,"6,6"
6025,7091006,123104,1000,"8,8"
6026,7091006,123105,1000,"8,8"
6027,7091006,123106,1000,"8,8"
6028,7091806,11,1000,"60000,60000"
6029,7091806,2,1000,"300,300"
6030,7091806,8001,1000,"4,4"
6031,7091806,123202,1000,"10,10"
6032,7091806,123302,1000,"6,6"
6033,7091806,123101,1000,"8,8"
6034,7091806,123102,1000,"8,8"
6035,7091806,123103,1000,"8,8"
6036,9200001,2,1000,"10,10"
6037,9200002,2,1000,"20,20"
6038,9200003,2,1000,"30,30"
6039,9200004,2,1000,"50,50"
6040,3200101,1611003,1000,"1,1"
6041,3200201,1612003,1000,"1,1"
6042,3200301,1613003,1000,"1,1"
6043,3200401,1614003,1000,"1,1"
6044,3200502,1616101,1000,"1,1"
6045,3200601,1611003,1000,"1,1"
6046,3200701,1612003,1000,"1,1"
6047,3200801,1613003,1000,"1,1"
6048,3200901,1614003,1000,"1,1"
6049,3201002,1616101,1000,"1,1"
6050,3201101,1611003,1000,"1,1"
6051,3201201,1612003,1000,"1,1"
6052,3201301,1613003,1000,"1,1"
6053,3201401,1614003,1000,"1,1"
6054,3201502,1616101,1000,"1,1"
6055,3201601,1611003,1000,"1,1"
6056,3201701,1612003,1000,"1,1"
6057,3201801,1613003,1000,"1,1"
6058,3201901,1614003,1000,"1,1"
6059,3202002,1616101,1000,"1,1"
6060,3202101,1611003,1000,"1,1"
6061,3202201,1612003,1000,"1,1"
6062,3202301,1613003,1000,"1,1"
6063,3202401,1614003,1000,"1,1"
6064,3202502,1616101,1000,"1,1"
6065,3202601,1611003,1000,"1,1"
6066,3202701,1612003,1000,"1,1"
6067,3202801,1613003,1000,"1,1"
6068,3202901,1614003,1000,"1,1"
6069,3203002,1616101,1000,"1,1"
6070,3203101,1611003,1000,"1,1"
6071,3203201,1612003,1000,"1,1"
6072,3203301,1613003,1000,"1,1"
6073,3203401,1614003,1000,"1,1"
6074,3203502,1616101,1000,"1,1"
6075,3203601,1611003,1000,"1,1"
6076,3203701,1612003,1000,"1,1"
6077,3203801,1613003,1000,"1,1"
6078,3203901,1614003,1000,"1,1"
6079,3204002,1616101,1000,"1,1"
6080,3204101,1611003,1000,"1,1"
6081,3204201,1612003,1000,"1,1"
6082,3204301,1613003,1000,"1,1"
6083,3204401,1614003,1000,"1,1"
6084,3204502,1616101,1000,"1,1"
6085,3204601,1611003,1000,"1,1"
6086,3204701,1612003,1000,"1,1"
6087,3204801,1613003,1000,"1,1"
6088,3204901,1614003,1000,"1,1"
6089,3205002,1616101,1000,"1,1"
6090,3205101,1611003,1000,"1,1"
6091,3205201,1612003,1000,"1,1"
6092,3205301,1613003,1000,"1,1"
6093,3205401,1614003,1000,"1,1"
6094,3205502,1616101,1000,"1,1"
6095,3205601,1611003,1000,"1,1"
6096,3205701,1612003,1000,"1,1"
6097,3205801,1613003,1000,"1,1"
6098,3205901,1614003,1000,"1,1"
6099,3206002,1616101,1000,"1,1"
6100,3200101,11,1000,"10000,10000"
6101,3200201,11,1000,"10000,10000"
6102,3200301,11,1000,"10000,10000"
6103,3200401,11,1000,"10000,10000"
6104,3200501,11,1000,"20000,20000"
6105,3200601,11,1000,"10000,10000"
6106,3200701,11,1000,"10000,10000"
6107,3200801,11,1000,"10000,10000"
6108,3200901,11,1000,"10000,10000"
6109,3201001,11,1000,"20000,20000"
6110,3201101,11,1000,"10000,10000"
6111,3201201,11,1000,"10000,10000"
6112,3201301,11,1000,"10000,10000"
6113,3201401,11,1000,"10000,10000"
6114,3201501,11,1000,"20000,20000"
6115,3201601,11,1000,"10000,10000"
6116,3201701,11,1000,"10000,10000"
6117,3201801,11,1000,"10000,10000"
6118,3201901,11,1000,"10000,10000"
6119,3202001,11,1000,"20000,20000"
6120,3202101,11,1000,"10000,10000"
6121,3202201,11,1000,"10000,10000"
6122,3202301,11,1000,"10000,10000"
6123,3202401,11,1000,"10000,10000"
6124,3202501,11,1000,"20000,20000"
6125,3202601,11,1000,"10000,10000"
6126,3202701,11,1000,"10000,10000"
6127,3202801,11,1000,"10000,10000"
6128,3202901,11,1000,"10000,10000"
6129,3203001,11,1000,"20000,20000"
6130,3203101,11,1000,"15000,15000"
6131,3203201,11,1000,"15000,15000"
6132,3203301,11,1000,"15000,15000"
6133,3203401,11,1000,"15000,15000"
6134,3203501,11,1000,"30000,30000"
6135,3203601,11,1000,"15000,15000"
6136,3203701,11,1000,"15000,15000"
6137,3203801,11,1000,"15000,15000"
6138,3203901,11,1000,"15000,15000"
6139,3204001,11,1000,"30000,30000"
6140,3204101,11,1000,"15000,15000"
6141,3204201,11,1000,"15000,15000"
6142,3204301,11,1000,"15000,15000"
6143,3204401,11,1000,"15000,15000"
6144,3204501,11,1000,"30000,30000"
6145,3204601,11,1000,"15000,15000"
6146,3204701,11,1000,"15000,15000"
6147,3204801,11,1000,"15000,15000"
6148,3204901,11,1000,"15000,15000"
6149,3205001,11,1000,"30000,30000"
6150,3205101,11,1000,"15000,15000"
6151,3205201,11,1000,"15000,15000"
6152,3205301,11,1000,"15000,15000"
6153,3205401,11,1000,"15000,15000"
6154,3205501,11,1000,"30000,30000"
6155,3205601,11,1000,"15000,15000"
6156,3205701,11,1000,"15000,15000"
6157,3205801,11,1000,"15000,15000"
6158,3205901,11,1000,"15000,15000"
6159,3206001,11,1000,"30000,30000"
6160,3200101,2,1000,"80,80"
6161,3200201,2,1000,"80,80"
6162,3200301,2,1000,"80,80"
6163,3200401,2,1000,"80,80"
6164,3200501,8001,1000,"1,1"
6165,3200601,2,1000,"80,80"
6166,3200701,2,1000,"80,80"
6167,3200801,2,1000,"80,80"
6168,3200901,2,1000,"80,80"
6169,3201001,8001,1000,"1,1"
6170,3201101,2,1000,"80,80"
6171,3201201,2,1000,"80,80"
6172,3201301,2,1000,"80,80"
6173,3201401,2,1000,"80,80"
6174,3201501,8001,1000,"1,1"
6175,3201601,2,1000,"80,80"
6176,3201701,2,1000,"80,80"
6177,3201801,2,1000,"80,80"
6178,3201901,2,1000,"80,80"
6179,3202001,8001,1000,"1,1"
6180,3202101,2,1000,"80,80"
6181,3202201,2,1000,"80,80"
6182,3202301,2,1000,"80,80"
6183,3202401,2,1000,"80,80"
6184,3202501,8001,1000,"1,1"
6185,3202601,2,1000,"80,80"
6186,3202701,2,1000,"80,80"
6187,3202801,2,1000,"80,80"
6188,3202901,2,1000,"80,80"
6189,3203001,8001,1000,"1,1"
6190,3203101,2,1000,"80,80"
6191,3203201,2,1000,"80,80"
6192,3203301,2,1000,"80,80"
6193,3203401,2,1000,"80,80"
6194,3203501,8001,1000,"1,1"
6195,3203601,2,1000,"80,80"
6196,3203701,2,1000,"80,80"
6197,3203801,2,1000,"80,80"
6198,3203901,2,1000,"80,80"
6199,3204001,8001,1000,"1,1"
6200,3204101,2,1000,"80,80"
6201,3204201,2,1000,"80,80"
6202,3204301,2,1000,"80,80"
6203,3204401,2,1000,"80,80"
6204,3204501,8001,1000,"1,1"
6205,3204601,2,1000,"80,80"
6206,3204701,2,1000,"80,80"
6207,3204801,2,1000,"80,80"
6208,3204901,2,1000,"80,80"
6209,3205001,8001,1000,"1,1"
6210,3205101,2,1000,"80,80"
6211,3205201,2,1000,"80,80"
6212,3205301,2,1000,"80,80"
6213,3205401,2,1000,"80,80"
6214,3205501,8001,1000,"1,1"
6215,3205601,2,1000,"80,80"
6216,3205701,2,1000,"80,80"
6217,3205801,2,1000,"80,80"
6218,3205901,2,1000,"80,80"
6219,3206001,8001,1000,"1,1"
6220,3200101,122203,1000,"3,3"
6221,3200201,122203,1000,"3,3"
6222,3200301,122203,1000,"3,3"
6223,3200401,122203,1000,"3,3"
6224,3200501,122203,1000,"3,3"
6225,3200601,122204,1000,"3,3"
6226,3200701,122204,1000,"3,3"
6227,3200801,122204,1000,"3,3"
6228,3200901,122204,1000,"3,3"
6229,3201001,122204,1000,"3,3"
6230,3201101,122203,1000,"3,3"
6231,3201201,122203,1000,"3,3"
6232,3201301,122203,1000,"3,3"
6233,3201401,122203,1000,"3,3"
6234,3201501,122203,1000,"3,3"
6235,3201601,122204,1000,"3,3"
6236,3201701,122204,1000,"3,3"
6237,3201801,122204,1000,"3,3"
6238,3201901,122204,1000,"3,3"
6239,3202001,122204,1000,"3,3"
6240,3202101,122203,1000,"3,3"
6241,3202201,122203,1000,"3,3"
6242,3202301,122203,1000,"3,3"
6243,3202401,122203,1000,"3,3"
6244,3202501,122203,1000,"3,3"
6245,3202601,122204,1000,"3,3"
6246,3202701,122204,1000,"3,3"
6247,3202801,122204,1000,"3,3"
6248,3202901,122204,1000,"3,3"
6249,3203001,122204,1000,"3,3"
6250,3203101,122203,1000,"3,3"
6251,3203201,122203,1000,"3,3"
6252,3203301,122203,1000,"3,3"
6253,3203401,122203,1000,"3,3"
6254,3203501,122203,1000,"3,3"
6255,3203601,122204,1000,"3,3"
6256,3203701,122204,1000,"3,3"
6257,3203801,122204,1000,"3,3"
6258,3203901,122204,1000,"3,3"
6259,3204001,122204,1000,"3,3"
6260,3204101,122203,1000,"3,3"
6261,3204201,122203,1000,"3,3"
6262,3204301,122203,1000,"3,3"
6263,3204401,122203,1000,"3,3"
6264,3204501,122203,1000,"3,3"
6265,3204601,122204,1000,"3,3"
6266,3204701,122204,1000,"3,3"
6267,3204801,122204,1000,"3,3"
6268,3204901,122204,1000,"3,3"
6269,3205001,122204,1000,"3,3"
6270,3205101,122203,1000,"3,3"
6271,3205201,122203,1000,"3,3"
6272,3205301,122203,1000,"3,3"
6273,3205401,122203,1000,"3,3"
6274,3205501,122203,1000,"3,3"
6275,3205601,122204,1000,"3,3"
6276,3205701,122204,1000,"3,3"
6277,3205801,122204,1000,"3,3"
6278,3205901,122204,1000,"3,3"
6279,3206001,122204,1000,"3,3"
6280,3200101,122204,1000,"2,2"
6281,3200201,122204,1000,"2,2"
6282,3200301,122204,1000,"2,2"
6283,3200401,122204,1000,"2,2"
6284,3200501,122204,1000,"2,2"
6285,3200601,122205,1000,"2,2"
6286,3200701,122205,1000,"2,2"
6287,3200801,122205,1000,"2,2"
6288,3200901,122205,1000,"2,2"
6289,3201001,122205,1000,"2,2"
6290,3201101,122204,1000,"2,2"
6291,3201201,122204,1000,"2,2"
6292,3201301,122204,1000,"2,2"
6293,3201401,122204,1000,"2,2"
6294,3201501,122204,1000,"2,2"
6295,3201601,122205,1000,"2,2"
6296,3201701,122205,1000,"2,2"
6297,3201801,122205,1000,"2,2"
6298,3201901,122205,1000,"2,2"
6299,3202001,122205,1000,"2,2"
6300,3202101,122204,1000,"2,2"
6301,3202201,122204,1000,"2,2"
6302,3202301,122204,1000,"2,2"
6303,3202401,122204,1000,"2,2"
6304,3202501,122204,1000,"2,2"
6305,3202601,122205,1000,"2,2"
6306,3202701,122205,1000,"2,2"
6307,3202801,122205,1000,"2,2"
6308,3202901,122205,1000,"2,2"
6309,3203001,122205,1000,"2,2"
6310,3203101,122204,1000,"2,2"
6311,3203201,122204,1000,"2,2"
6312,3203301,122204,1000,"2,2"
6313,3203401,122204,1000,"2,2"
6314,3203501,122204,1000,"2,2"
6315,3203601,122205,1000,"2,2"
6316,3203701,122205,1000,"2,2"
6317,3203801,122205,1000,"2,2"
6318,3203901,122205,1000,"2,2"
6319,3204001,122205,1000,"2,2"
6320,3204101,122204,1000,"2,2"
6321,3204201,122204,1000,"2,2"
6322,3204301,122204,1000,"2,2"
6323,3204401,122204,1000,"2,2"
6324,3204501,122204,1000,"2,2"
6325,3204601,122205,1000,"2,2"
6326,3204701,122205,1000,"2,2"
6327,3204801,122205,1000,"2,2"
6328,3204901,122205,1000,"2,2"
6329,3205001,122205,1000,"2,2"
6330,3205101,122204,1000,"2,2"
6331,3205201,122204,1000,"2,2"
6332,3205301,122204,1000,"2,2"
6333,3205401,122204,1000,"2,2"
6334,3205501,122204,1000,"2,2"
6335,3205601,122205,1000,"2,2"
6336,3205701,122205,1000,"2,2"
6337,3205801,122205,1000,"2,2"
6338,3205901,122205,1000,"2,2"
6339,3206001,122205,1000,"2,2"
6340,3300101,1611003,1000,"1,1"
6341,3300201,1612003,1000,"1,1"
6342,3300301,1613003,1000,"1,1"
6343,3300401,1614003,1000,"1,1"
6344,3300502,1616101,1000,"1,1"
6345,3300601,1611003,1000,"1,1"
6346,3300701,1612003,1000,"1,1"
6347,3300801,1613003,1000,"1,1"
6348,3300901,1614003,1000,"1,1"
6349,3301002,1616101,1000,"1,1"
6350,3301101,1611003,1000,"1,1"
6351,3301201,1612003,1000,"1,1"
6352,3301301,1613003,1000,"1,1"
6353,3301401,1614003,1000,"1,1"
6354,3301502,1616101,1000,"1,1"
6355,3301601,1611003,1000,"1,1"
6356,3301701,1612003,1000,"1,1"
6357,3301801,1613003,1000,"1,1"
6358,3301901,1614003,1000,"1,1"
6359,3302002,1616101,1000,"1,1"
6360,3302101,1611003,1000,"1,1"
6361,3302201,1612003,1000,"1,1"
6362,3302301,1613003,1000,"1,1"
6363,3302401,1614003,1000,"1,1"
6364,3302502,1616101,1000,"1,1"
6365,3302601,1611003,1000,"1,1"
6366,3302701,1612003,1000,"1,1"
6367,3302801,1613003,1000,"1,1"
6368,3302901,1614003,1000,"1,1"
6369,3303002,1616101,1000,"1,1"
6370,3303101,1611003,1000,"1,1"
6371,3303201,1612003,1000,"1,1"
6372,3303301,1613003,1000,"1,1"
6373,3303401,1614003,1000,"1,1"
6374,3303502,1616101,1000,"1,1"
6375,3303601,1611003,1000,"1,1"
6376,3303701,1612003,1000,"1,1"
6377,3303801,1613003,1000,"1,1"
6378,3303901,1614003,1000,"1,1"
6379,3304002,1616101,1000,"1,1"
6380,3304101,1611003,1000,"1,1"
6381,3304201,1612003,1000,"1,1"
6382,3304301,1613003,1000,"1,1"
6383,3304401,1614003,1000,"1,1"
6384,3304502,1616101,1000,"1,1"
6385,3304601,1611003,1000,"1,1"
6386,3304701,1612003,1000,"1,1"
6387,3304801,1613003,1000,"1,1"
6388,3304901,1614003,1000,"1,1"
6389,3305002,1616101,1000,"1,1"
6390,3305101,1611003,1000,"1,1"
6391,3305201,1612003,1000,"1,1"
6392,3305301,1613003,1000,"1,1"
6393,3305401,1614003,1000,"1,1"
6394,3305502,1616101,1000,"1,1"
6395,3305601,1611003,1000,"1,1"
6396,3305701,1612003,1000,"1,1"
6397,3305801,1613003,1000,"1,1"
6398,3305901,1614003,1000,"1,1"
6399,3306002,1616101,1000,"1,1"
6400,3300101,11,1000,"10000,10000"
6401,3300201,11,1000,"10000,10000"
6402,3300301,11,1000,"10000,10000"
6403,3300401,11,1000,"10000,10000"
6404,3300501,11,1000,"20000,20000"
6405,3300601,11,1000,"10000,10000"
6406,3300701,11,1000,"10000,10000"
6407,3300801,11,1000,"10000,10000"
6408,3300901,11,1000,"10000,10000"
6409,3301001,11,1000,"20000,20000"
6410,3301101,11,1000,"10000,10000"
6411,3301201,11,1000,"10000,10000"
6412,3301301,11,1000,"10000,10000"
6413,3301401,11,1000,"10000,10000"
6414,3301501,11,1000,"20000,20000"
6415,3301601,11,1000,"10000,10000"
6416,3301701,11,1000,"10000,10000"
6417,3301801,11,1000,"10000,10000"
6418,3301901,11,1000,"10000,10000"
6419,3302001,11,1000,"20000,20000"
6420,3302101,11,1000,"10000,10000"
6421,3302201,11,1000,"10000,10000"
6422,3302301,11,1000,"10000,10000"
6423,3302401,11,1000,"10000,10000"
6424,3302501,11,1000,"20000,20000"
6425,3302601,11,1000,"10000,10000"
6426,3302701,11,1000,"10000,10000"
6427,3302801,11,1000,"10000,10000"
6428,3302901,11,1000,"10000,10000"
6429,3303001,11,1000,"20000,20000"
6430,3303101,11,1000,"15000,15000"
6431,3303201,11,1000,"15000,15000"
6432,3303301,11,1000,"15000,15000"
6433,3303401,11,1000,"15000,15000"
6434,3303501,11,1000,"30000,30000"
6435,3303601,11,1000,"15000,15000"
6436,3303701,11,1000,"15000,15000"
6437,3303801,11,1000,"15000,15000"
6438,3303901,11,1000,"15000,15000"
6439,3304001,11,1000,"30000,30000"
6440,3304101,11,1000,"15000,15000"
6441,3304201,11,1000,"15000,15000"
6442,3304301,11,1000,"15000,15000"
6443,3304401,11,1000,"15000,15000"
6444,3304501,11,1000,"30000,30000"
6445,3304601,11,1000,"15000,15000"
6446,3304701,11,1000,"15000,15000"
6447,3304801,11,1000,"15000,15000"
