id,roleID,skillNumber,associatedSkillNumber,skillType,isPassive,skillLevel,skillUnlock,unlockParam,starAutoLevelUp,cost,combatPower
3003025,3003,300302,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
3003041,3003,300304,,3,,1,,,,,"102,59"
3003042,3003,300304,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
3003043,3003,300304,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
3003044,3003,300304,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
3003045,3003,300304,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
3003051,3003,300305,,2,,1,,,1,,"102,59"
3003052,3003,300305,,2,,2,,2,2,,"256,146"
3003053,3003,300305,,2,,3,,3,3,,"409,234"
3003054,3003,300305,,2,,4,,4,4,,"664,380"
3003055,3003,300305,,2,,5,,5,5,,"1022,585"
3004011,3004,300401,,1,,1,,,,,"51,29"
3004012,3004,300401,,1,,2,,,,"123102:8,11:3000","128,73"
3004013,3004,300401,,1,,3,,,,"123102:14,11:8000","204,117"
3004014,3004,300401,,1,,4,,,,"123102:23,11:30000","332,190"
3004015,3004,300401,,1,,5,,,,"123102:36,11:50000","511,293"
3004021,3004,300402,,4,,1,2,1,,,"64,37"
3004022,3004,300402,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
3004023,3004,300402,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
3004024,3004,300402,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
3004025,3004,300402,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
3004041,3004,300404,,3,,1,,,,,"102,59"
3004042,3004,300404,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
3004043,3004,300404,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
3004044,3004,300404,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
3004045,3004,300404,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
3004051,3004,300405,,2,,1,,,1,,"102,59"
3004052,3004,300405,,2,,2,,2,2,,"256,146"
3004053,3004,300405,,2,,3,,3,3,,"409,234"
3004054,3004,300405,,2,,4,,4,4,,"664,380"
3004055,3004,300405,,2,,5,,5,5,,"1022,585"
3005001,3005,300500,,6,,1,,,,,
3005002,3005,300500,,6,,2,,,,,
3005003,3005,300500,,6,,3,,,,,
3005004,3005,300500,,6,,4,,,,,
3005005,3005,300500,,6,,5,,,,,
3005011,3005,300501,300500,1,,1,,,,,"51,29"
3005012,3005,300501,300500,1,,2,,,,"123106:8,11:3000","128,73"
3005013,3005,300501,300500,1,,3,,,,"123106:14,11:8000","204,117"
3005014,3005,300501,300500,1,,4,,,,"123106:23,11:30000","332,190"
3005015,3005,300501,300500,1,,5,,,,"123106:36,11:50000","511,293"
3005021,3005,300502,,4,,1,2,1,,,"64,37"
3005022,3005,300502,,4,,2,,,,"123106:5,123201:5,11:5000","160,91"
3005023,3005,300502,,4,,3,,,,"123106:8,123202:4,123201:8,11:10000","256,146"
3005024,3005,300502,,4,,4,,,,"123106:12,123203:4,123202:8,11:40000","415,238"
3005025,3005,300502,,4,,5,,,,"123106:15,123204:5,123203:5,11:60000","639,366"
3005041,3005,300504,,3,,1,,,,,"102,59"
3005042,3005,300504,,3,,2,,,,"123106:8,123301:6,11:15000","256,146"
3005043,3005,300504,,3,,3,,,,"123106:12,123302:6,123301:8,11:20000","409,234"
3005044,3005,300504,,3,,4,,,,"123106:18,123303:4,123302:8,11:80000","664,380"
3005045,3005,300504,,3,,5,,,,"123106:24,123304:5,123303:5,11:120000","1022,585"
3005051,3005,300505,,2,,1,,,1,,"102,59"
3005052,3005,300505,,2,,2,,2,2,,"256,146"
3005053,3005,300505,,2,,3,,3,3,,"409,234"
3005054,3005,300505,,2,,4,,4,4,,"664,380"
3005055,3005,300505,,2,,5,,5,5,,"1022,585"
3006001,3006,300600,,6,,1,,,,,
3006002,3006,300600,,6,,2,,,,,
3006003,3006,300600,,6,,3,,,,,
3006004,3006,300600,,6,,4,,,,,
3006005,3006,300600,,6,,5,,,,,
3006011,3006,300601,300600,1,,1,,,,,"51,29"
3006012,3006,300601,300600,1,,2,,,,"123104:8,11:3000","128,73"
3006013,3006,300601,300600,1,,3,,,,"123104:14,11:8000","204,117"
3006014,3006,300601,300600,1,,4,,,,"123104:23,11:30000","332,190"
3006015,3006,300601,300600,1,,5,,,,"123104:36,11:50000","511,293"
3006021,3006,300602,,4,,1,2,1,,,"64,37"
3006022,3006,300602,,4,,2,,,,"123104:5,123201:5,11:5000","160,91"
3006023,3006,300602,,4,,3,,,,"123104:8,123202:4,123201:8,11:10000","256,146"
3006024,3006,300602,,4,,4,,,,"123104:12,123203:4,123202:8,11:40000","415,238"
3006025,3006,300602,,4,,5,,,,"123104:15,123204:5,123203:5,11:60000","639,366"
3006041,3006,300604,,3,,1,,,,,"102,59"
3006042,3006,300604,,3,,2,,,,"123104:8,123301:6,11:15000","256,146"
3006043,3006,300604,,3,,3,,,,"123104:12,123302:6,123301:8,11:20000","409,234"
3006044,3006,300604,,3,,4,,,,"123104:18,123303:4,123302:8,11:80000","664,380"
3006045,3006,300604,,3,,5,,,,"123104:24,123304:5,123303:5,11:120000","1022,585"
3006051,3006,300605,,2,,1,,,1,,"102,59"
3006052,3006,300605,,2,,2,,2,2,,"256,146"
3006053,3006,300605,,2,,3,,3,3,,"409,234"
3006054,3006,300605,,2,,4,,4,4,,"664,380"
3006055,3006,300605,,2,,5,,5,5,,"1022,585"
3007011,3007,300701,,1,,1,,,,,"51,29"
3007012,3007,300701,,1,,2,,,,"123101:8,11:3000","128,73"
3007013,3007,300701,,1,,3,,,,"123101:14,11:8000","204,117"
3007014,3007,300701,,1,,4,,,,"123101:23,11:30000","332,190"
3007015,3007,300701,,1,,5,,,,"123101:36,11:50000","511,293"
3007021,3007,300702,,4,,1,2,1,,,"64,37"
3007022,3007,300702,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
3007023,3007,300702,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
3007024,3007,300702,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
3007025,3007,300702,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
3007041,3007,300704,,3,,1,,,,,"102,59"
3007042,3007,300704,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
3007043,3007,300704,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
3007044,3007,300704,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
3007045,3007,300704,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
3007051,3007,300705,,2,,1,,,1,,"102,59"
3007052,3007,300705,,2,,2,,2,2,,"256,146"
3007053,3007,300705,,2,,3,,3,3,,"409,234"
3007054,3007,300705,,2,,4,,4,4,,"664,380"
3007055,3007,300705,,2,,5,,5,5,,"1022,585"
3008011,3008,300801,,1,,1,,,,,"51,29"
3008012,3008,300801,,1,,2,,,,"123102:8,11:3000","128,73"
3008013,3008,300801,,1,,3,,,,"123102:14,11:8000","204,117"
3008014,3008,300801,,1,,4,,,,"123102:23,11:30000","332,190"
3008015,3008,300801,,1,,5,,,,"123102:36,11:50000","511,293"
3008021,3008,300802,,4,,1,2,1,,,"64,37"
3008022,3008,300802,,4,,2,,,,"123102:5,123201:5,11:5000","160,91"
3008023,3008,300802,,4,,3,,,,"123102:8,123202:4,123201:8,11:10000","256,146"
3008024,3008,300802,,4,,4,,,,"123102:12,123203:4,123202:8,11:40000","415,238"
3008025,3008,300802,,4,,5,,,,"123102:15,123204:5,123203:5,11:60000","639,366"
3008041,3008,300804,,3,,1,,,,,"102,59"
3008042,3008,300804,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
3008043,3008,300804,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
3008044,3008,300804,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
3008045,3008,300804,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
3008051,3008,300805,,2,,1,,,1,,"102,59"
3008052,3008,300805,,2,,2,,2,2,,"256,146"
3008053,3008,300805,,2,,3,,3,3,,"409,234"
3008054,3008,300805,,2,,4,,4,4,,"664,380"
3008055,3008,300805,,2,,5,,5,5,,"1022,585"
3010011,3010,301001,,1,,1,,,,,"51,29"
3010012,3010,301001,,1,,2,,,,"123103:8,11:3000","128,73"
3010013,3010,301001,,1,,3,,,,"123103:14,11:8000","204,117"
3010014,3010,301001,,1,,4,,,,"123103:23,11:30000","332,190"
3010015,3010,301001,,1,,5,,,,"123103:36,11:50000","511,293"
3010021,3010,301002,,4,,1,2,1,,,"64,37"
3010022,3010,301002,,4,,2,,,,"123103:5,123201:5,11:5000","160,91"
3010023,3010,301002,,4,,3,,,,"123103:8,123202:4,123201:8,11:10000","256,146"
3010024,3010,301002,,4,,4,,,,"123103:12,123203:4,123202:8,11:40000","415,238"
3010025,3010,301002,,4,,5,,,,"123103:15,123204:5,123203:5,11:60000","639,366"
3010041,3010,301004,,3,,1,,,,,"102,59"
3010042,3010,301004,,3,,2,,,,"123103:8,123301:6,11:15000","256,146"
3010043,3010,301004,,3,,3,,,,"123103:12,123302:6,123301:8,11:20000","409,234"
3010044,3010,301004,,3,,4,,,,"123103:18,123303:4,123302:8,11:80000","664,380"
3010045,3010,301004,,3,,5,,,,"123103:24,123304:5,123303:5,11:120000","1022,585"
3010051,3010,301005,,2,,1,,,1,,"102,59"
3010052,3010,301005,,2,,2,,2,2,,"256,146"
3010053,3010,301005,,2,,3,,3,3,,"409,234"
3010054,3010,301005,,2,,4,,4,4,,"664,380"
3010055,3010,301005,,2,,5,,5,5,,"1022,585"
3010101,30101,3010101,,1,,1,,,,,
3011011,3011,301101,,1,,1,,,,,"51,29"
3011012,3011,301101,,1,,2,,,,"123101:8,11:3000","128,73"
3011013,3011,301101,,1,,3,,,,"123101:14,11:8000","204,117"
3011014,3011,301101,,1,,4,,,,"123101:23,11:30000","332,190"
3011015,3011,301101,,1,,5,,,,"123101:36,11:50000","511,293"
3011021,3011,301102,,4,,1,2,1,,,"64,37"
3011022,3011,301102,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
3011023,3011,301102,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
3011024,3011,301102,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
3011025,3011,301102,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
3011041,3011,301104,,3,,1,,,,,"102,59"
3011042,3011,301104,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
3011043,3011,301104,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
3011044,3011,301104,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
3011045,3011,301104,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
3011051,3011,301105,,2,,1,,,1,,"102,59"
3011052,3011,301105,,2,,2,,2,2,,"256,146"
3011053,3011,301105,,2,,3,,3,3,,"409,234"
3011054,3011,301105,,2,,4,,4,4,,"664,380"
3011055,3011,301105,,2,,5,,5,5,,"1022,585"
3013011,3013,301301,,1,,1,,,,,"51,29"
3013012,3013,301301,,1,,2,,,,"123101:8,11:3000","128,73"
3013013,3013,301301,,1,,3,,,,"123101:14,11:8000","204,117"
3013014,3013,301301,,1,,4,,,,"123101:23,11:30000","332,190"
3013015,3013,301301,,1,,5,,,,"123101:36,11:50000","511,293"
3013021,3013,301302,,4,,1,2,1,,,"64,37"
3013022,3013,301302,,4,,2,,,,"123101:5,123201:5,11:5000","160,91"
3013023,3013,301302,,4,,3,,,,"123101:8,123202:4,123201:8,11:10000","256,146"
3013024,3013,301302,,4,,4,,,,"123101:12,123203:4,123202:8,11:40000","415,238"
3013025,3013,301302,,4,,5,,,,"123101:15,123204:5,123203:5,11:60000","639,366"
3013041,3013,301304,,3,,1,,,,,"102,59"
3013042,3013,301304,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
3013043,3013,301304,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
3013044,3013,301304,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
3013045,3013,301304,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
3013051,3013,301305,,2,,1,,,1,,"102,59"
3013052,3013,301305,,2,,2,,2,2,,"256,146"
3013053,3013,301305,,2,,3,,3,3,,"409,234"
3013054,3013,301305,,2,,4,,4,4,,"664,380"
3013055,3013,301305,,2,,5,,5,5,,"1022,585"
4001011,4001,400101,,1,,1,,,,,"51,29"
4001012,4001,400101,,1,,2,,,,"123102:8,11:3000","128,73"
4001013,4001,400101,,1,,3,,,,"123102:14,11:8000","204,117"
4001014,4001,400101,,1,,4,,,,"123102:23,11:30000","332,190"
4001015,4001,400101,,1,,5,,,,"123102:36,11:50000","511,293"
4001041,4001,400104,,3,,1,,,,,"102,59"
4001042,4001,400104,,3,,2,,,,"123102:8,123301:6,11:15000","256,146"
4001043,4001,400104,,3,,3,,,,"123102:12,123302:6,123301:8,11:20000","409,234"
4001044,4001,400104,,3,,4,,,,"123102:18,123303:4,123302:8,11:80000","664,380"
4001045,4001,400104,,3,,5,,,,"123102:24,123304:5,123303:5,11:120000","1022,585"
4002011,4002,400201,400202,1,,1,,,,,"51,29"
4002012,4002,400201,400202,1,,2,,,,"123101:8,11:3000","128,73"
4002013,4002,400201,400202,1,,3,,,,"123101:14,11:8000","204,117"
4002014,4002,400201,400202,1,,4,,,,"123101:23,11:30000","332,190"
4002015,4002,400201,400202,1,,5,,,,"123101:36,11:50000","511,293"
4002021,4002,400202,,6,,1,,1,,,
4002022,4002,400202,,6,,2,,,,,
4002023,4002,400202,,6,,3,,,,,
4002024,4002,400202,,6,,4,,,,,
4002025,4002,400202,,6,,5,,,,,
4002041,4002,400204,,3,,1,,,,,"102,59"
4002042,4002,400204,,3,,2,,,,"123101:8,123301:6,11:15000","256,146"
4002043,4002,400204,,3,,3,,,,"123101:12,123302:6,123301:8,11:20000","409,234"
4002044,4002,400204,,3,,4,,,,"123101:18,123303:4,123302:8,11:80000","664,380"
4002045,4002,400204,,3,,5,,,,"123101:24,123304:5,123303:5,11:120000","1022,585"
4003011,4003,400301,400302,1,,1,,,,,"51,29"
4003012,4003,400301,400302,1,,2,,,,"123104:8,11:3000","128,73"
4003013,4003,400301,400302,1,,3,,,,"123104:14,11:8000","204,117"
4003014,4003,400301,400302,1,,4,,,,"123104:23,11:30000","332,190"
4003015,4003,400301,400302,1,,5,,,,"123104:36,11:50000","511,293"
4003021,4003,400302,,6,,1,,,,,
4003022,4003,400302,,6,,2,,,,,
4003023,4003,400302,,6,,3,,,,,
4003024,4003,400302,,6,,4,,,,,
4003025,4003,400302,,6,,5,,,,,
4003041,4003,400304,,3,,1,,,,,"102,59"
4003042,4003,400304,,3,,2,,,,"123104:8,123301:6,11:15000","256,146"
4003043,4003,400304,,3,,3,,,,"123104:12,123302:6,123301:8,11:20000","409,234"
4003044,4003,400304,,3,,4,,,,"123104:18,123303:4,123302:8,11:80000","664,380"
4003045,4003,400304,,3,,5,,,,"123104:24,123304:5,123303:5,11:120000","1022,585"
4004011,4004,400401,400402,1,,1,,,,,"51,29"
4004012,4004,400401,400402,1,,2,,,,"123105:8,11:3000","128,73"
4004013,4004,400401,400402,1,,3,,,,"123105:14,11:8000","204,117"
4004014,4004,400401,400402,1,,4,,,,"123105:23,11:30000","332,190"
4004015,4004,400401,400402,1,,5,,,,"123105:36,11:50000","511,293"
4004021,4004,400402,,6,,1,,,,,
4004022,4004,400402,,6,,2,,,,,
4004023,4004,400402,,6,,3,,,,,
4004024,4004,400402,,6,,4,,,,,
4004025,4004,400402,,6,,5,,,,,
4004041,4004,400404,,3,,1,,,,,"102,59"
4004042,4004,400404,,3,,2,,,,"123105:8,123301:6,11:15000","256,146"
4004043,4004,400404,,3,,3,,,,"123105:12,123302:6,123301:8,11:20000","409,234"
4004044,4004,400404,,3,,4,,,,"123105:18,123303:4,123302:8,11:80000","664,380"
4004045,4004,400404,,3,,5,,,,"123105:24,123304:5,123303:5,11:120000","1022,585"
4005011,4005,400501,,1,,1,,,,,"51,29"
4005012,4005,400501,,1,,2,,,,"123106:8,11:3000","128,73"
4005013,4005,400501,,1,,3,,,,"123106:14,11:8000","204,117"
4005014,4005,400501,,1,,4,,,,"123106:23,11:30000","332,190"
4005015,4005,400501,,1,,5,,,,"123106:36,11:50000","511,293"
4005041,4005,400504,,3,,1,,,,,"102,59"
4005042,4005,400504,,3,,2,,,,"123106:8,123301:6,11:15000","256,146"
4005043,4005,400504,,3,,3,,,,"123106:12,123302:6,123301:8,11:20000","409,234"
4005044,4005,400504,,3,,4,,,,"123106:18,123303:4,123302:8,11:80000","664,380"
4005045,4005,400504,,3,,5,,,,"123106:24,123304:5,123303:5,11:120000","1022,585"
6016001,10016,6016001,,1,,1,,,,,
7009011,300091,7009011,,2,,1,,,,,
7009051,300091,7009051,,2,,1,,,,,
7021101,300211,7021101,,8,,1,,,,,
9999011,9999,999901,,1,,1,,,,,
9999012,9999,999901,,1,,2,,,,,
9999013,9999,999901,,1,,3,,,,,
9999021,9999,999902,,6,,1,,,,,
9999022,9999,999902,,6,,2,,,,,
9999023,9999,999902,,6,,3,,,,,
9999041,9999,999904,,3,,1,,,,,
9999042,9999,999904,,3,,2,,,,,
9999043,9999,999904,,3,,3,,,,,
9999051,9999,999905,,2,,1,,,,,
9999901,99999,9999901,,1,,1,,,,,
2998011,2998,299801,,1,,1,,,,,
2998021,2998,299802,,4,,1,,,,,
2998031,2998,299803,,3,,1,,,,,
2998041,2998,299804,,2,,1,,,,,
2998042,2998,299804,,2,,1,,,,,
2997011,2997,299701,,2,,1,,,,,
2997021,2997,299702,,6,,1,,,,,
2997031,2997,299703,,3,,1,,,,,
2997041,2997,299704,,3,,1,,,,,
2995041,2005,299504,,3,,1,,,,,
