id,bfPriority,bfGroup,bfOverlayMax,bfType,bfSubType,bfOverlayType,effectName,interval,duration,value1,value2,value3,value4
20210493,,20210519,1,0,20210517,1,effect_buff,6,6,50,3500,,
20210494,,20210519,1,0,20210517,1,effect_buff,6,6,50,4000,,
20210495,,20210519,1,0,20210517,1,effect_buff,6,6,50,4500,,
20210510,,,,,,,effect_2021051,,,,,,
20210511,1,20210511,1,0,20210511,1,effect_buff,6,6,2,1500,,
20210512,1,20210512,1,0,20210512,1,effect_buff,6,6,5,7000,,
20210513,1,20210513,1,0,20210513,1,effect_buff,6,6,21,1000,,
20210514,1,20210514,1,0,20210514,1,effect_buff,6,6,50,2500,,
20210515,1,20210515,1,0,20210515,1,effect_buff,6,6,55,1200,,
20210520,,,,,,,effect_2021051,,,,,,
20210521,2,20210511,1,0,20210511,1,effect_buff,6,6,2,1800,,
20210522,2,20210512,1,0,20210512,1,effect_buff,6,6,5,9000,,
20210523,2,20210513,1,0,20210513,1,effect_buff,6,6,21,1500,,
20210524,2,20210514,1,0,20210514,1,effect_buff,6,6,50,3000,,
20210525,2,20210515,1,0,20210515,1,effect_buff,6,6,55,1400,,
20210530,,,,,,,effect_2021051,,,,,,
20210531,3,20210511,1,0,20210511,1,effect_buff,6,6,2,2000,,
20210532,3,20210512,1,0,20210512,1,effect_buff,6,6,5,11000,,
20210533,3,20210513,1,0,20210513,1,effect_buff,6,6,21,1800,,
20210534,3,20210514,1,0,20210514,1,effect_buff,6,6,50,3500,,
20210535,3,20210515,1,0,20210515,1,effect_buff,6,6,55,1600,,
20210540,,,,,,,effect_2021051,,,,,,
20210541,4,20210511,1,0,20210511,1,effect_buff,6,6,2,2200,,
20210542,4,20210512,1,0,20210512,1,effect_buff,6,6,5,14000,,
20210543,4,20210513,1,0,20210513,1,effect_buff,6,6,21,2200,,
20210544,4,20210514,1,0,20210514,1,effect_buff,6,6,50,4000,,
20210545,4,20210515,1,0,20210515,1,effect_buff,6,6,55,1800,,
20210550,,,,,,,effect_2021051,,,,,,
20210551,5,20210511,1,0,20210511,1,effect_buff,6,6,2,2500,,
20210552,5,20210512,1,0,20210512,1,effect_buff,6,6,5,17000,,
20210553,5,20210513,1,0,20210513,1,effect_buff,6,6,21,2500,,
20210554,5,20210514,1,0,20210514,1,effect_buff,6,6,50,4500,,
20210555,5,20210515,1,0,20210515,1,effect_buff,6,6,55,2000,,
20410101,,,,,,,effect_create_bullet,5,5,20410101,,,
20410102,,,,,,,effect_create_bullet,5,5,20410102,,,
20410103,,,,,,,effect_create_bullet,5,5,20410103,,,
20410104,,,,,,,effect_create_bullet,5,5,20410104,,,
20410105,,,,,,,effect_create_bullet,5,5,20410105,,,
20410106,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.8,,,
20410107,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.85,,,
20410108,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.95,,,
20410109,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.1,,,
20410110,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1.25,,,
20410201,,,,,,,effect_heal,0.1,0.1,1.5,,18,
20410202,,,,,,,effect_heal,0.1,0.1,1.7,,18,
20410203,,,,,,,effect_heal,0.1,0.1,1.9,,18,
20410204,,,,,,,effect_heal,0.1,0.1,2.15,,18,
20410205,,,,,,,effect_heal,0.1,0.1,2.55,,18,
20410301,,,,,,,effect_2041031,5,5,20410301,,,
20410302,,,,,,,effect_2041031,5,5,20410302,,,
20410303,,,,,,,effect_2041031,5,5,20410303,,,
20410304,,,,,,,effect_2041031,5,5,20410304,,,
20410305,,,,,,,effect_2041031,5,5,20410305,,,
20410306,,,,,,,effect_buff,6,6,2,-1500,,
20410307,,,,,,,effect_buff,6,6,2,-2000,,
20410308,,,,,,,effect_buff,6,6,2,-2500,,
20410309,,,,,,,effect_buff,6,6,2,-3000,,
20410310,,,,,,,effect_buff,6,6,2,-3500,,
20410311,,,,,,,effect_2041032,0.1,0.1,20410301,,,
20410312,,,,,,,effect_2041032,0.1,0.1,20410302,,,
20410313,,,,,,,effect_2041032,0.1,0.1,20410303,,,
20410314,,,,,,,effect_2041032,0.1,0.1,20410304,,,
20410315,,,,,,,effect_2041032,0.1,0.1,20410305,,,
20410401,,,,,,,effect_heal,0.1,0.1,2.5,,18,
20410402,,,,,,,effect_heal,0.1,0.1,2.8,,18,
20410403,,,,,,,effect_204104,0.1,0.1,2.8,,0.3,0.8
20410404,,,,,,,effect_204104,0.1,0.1,3.2,,0.3,0.8
20410405,,,,,,,effect_204104,0.1,0.1,3.6,,0.3,0.8
20410501,,,,,,,effect_buff,999,999,52,3500,,
20410502,,,,,,,effect_buff,999,999,52,4000,,
20410503,,,,,,,effect_buff,999,999,52,4500,,
20410504,,,,,,,effect_buff,999,999,52,5500,,
20410505,,,,,,,effect_buff,999,999,52,6500,,
29950411,5,29950411,1,3,1,,effect_buff,20,20,2,3500,5,2500
29950412,,,,,,,effect_29950413,0.1,0.1,2996,29950413,,
29950413,,,,,,,effect_killself,20,20,,,,
30020101,,,,,,,effect_phy_dmg,0.1,0.1,0.7,0,1,
30020102,,,,,,,effect_phy_dmg,0.1,0.1,0.75,0,1,
30020103,,,,,,,effect_phy_dmg,0.1,0.1,0.85,0,1,
30020104,,,,,,,effect_phy_dmg,0.1,0.1,0.95,0,1,
30020105,,,,,,,effect_phy_dmg,0.1,0.1,1.1,0,1,
30020201,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,4,
30020202,,,,,,,effect_phy_dmg,0.1,0.1,1.3,0,4,
30020203,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,4,
30020204,,,,2,4,,effect_beat_back_x,0.3,0.3,1.8,,,
30020205,,,,,,,effect_phy_dmg,0.1,0.1,1.5,0,4,
30020206,,,,2,4,,effect_beat_back_x,0.3,0.3,1.8,,,
30020207,,,,,,,effect_phy_dmg,0.1,0.1,1.75,0,4,
30020208,,,,2,4,,effect_beat_back_x,0.3,0.3,1.8,,,
30020400,,,,,,,effect_300202,0,0.6,1,,,
30020401,,,,,,,effect_phy_dmg,0.1,0.1,3.7,0,9,
30020402,,,,,,,effect_empty,1.5,1.5,,,,
30020403,,,,,,,effect_phy_dmg,0.1,0.1,4.25,0,9,
30020404,,,,,,,effect_empty,1.5,1.5,,,,
30020405,,,,,,,effect_phy_dmg,0.1,0.1,4.25,0,9,
30020406,,,,2,1,,effect_dizzy,1.5,1.5,,,,
30020407,,,,,,,effect_phy_dmg,0.1,0.1,5,0,9,
30020408,,,,2,1,,effect_dizzy,1.5,1.5,,,,
30020409,,,,,,,effect_phy_dmg,0.1,0.1,5,0,9,
30020410,,,,2,1,,effect_dizzy,2.5,2.5,,,,
30020501,,,,,,,effect_buff,999,999,62,2000,64,-1000
30020502,,,,,,,effect_buff,999,999,62,2200,64,-1000
30020503,,,,,,,effect_buff,999,999,62,2400,64,-1000
30020504,,,,,,,effect_buff,999,999,62,2800,64,-1000
30020505,,,,,,,effect_buff,999,999,62,3200,64,-1000
30030111,,,,,,,effect_phy_dmg,0.1,0.1,0.7,0,1,
30030112,,,,,,,effect_phy_dmg,0.1,0.1,0.75,0,1,
30030113,,,,,,,effect_phy_dmg,0.1,0.1,0.85,0,1,
30030114,,,,,,,effect_phy_dmg,0.1,0.1,0.95,0,1,
30030115,,,,,,,effect_phy_dmg,0.1,0.1,1.1,0,1,
30030211,,,,,,,effect_phy_dmg,0.1,0.1,1.25,0,4,
30030212,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,4,
30030213,,,,,,,effect_phy_dmg,0.1,0.1,1.55,0,4,
30030214,,,,,,,effect_phy_dmg,0.1,0.1,1.7,0,4,
30030215,,,,,,,effect_phy_dmg,0.1,0.1,1.7,0,4,30030216
30030216,1,300301,1,2,6,,effect_3003_freeze,0.5,0.5,30030500,,,
30030500,,,,,,,effect_300305,0.1,0.1,,,,
30030510,1,3003,1,0,3003,,effect_buff,4,4,5,-2000,,
30030520,2,3003,1,0,3003,,effect_buff,4,4,5,-2200,,
30030530,3,3003,1,0,3003,,effect_buff,4,4,5,-2400,,
30030540,4,3003,1,0,3003,,effect_buff,4,4,5,-3000,,
30030550,5,3003,1,0,3003,,effect_buff,4,4,5,-3600,,
30030600,,,,,,,effect_empty,1.5,1.5,,,,
30030601,,,,,,,effect_empty,1.5,1.5,,,,
30030602,,,,,,,effect_empty,1.5,1.5,,,,
30030606,2,300301,1,2,6,,effect_3003_freeze,1,1,30030500,,,
30030607,3,300301,1,2,6,,effect_3003_freeze,1,1,30030500,,,
30030608,4,300301,1,2,6,,effect_3003_freeze,2,2,30030500,,,
30030609,5,300301,1,2,6,,effect_3003_freeze,2,2,30030500,,,
30030610,6,300301,1,2,6,,effect_3003_freeze,2,2,30030500,,,
30030611,,,,,,,effect_phy_dmg,0.1,0.1,0.56,0,,30030606
30030612,,,,,,,effect_phy_dmg,0.1,0.1,0.56,0,,
30030621,,,,,,,effect_phy_dmg,0.1,0.1,0.64,0,,30030607
30030622,,,,,,,effect_phy_dmg,0.1,0.1,0.64,0,,
30030631,,,,,,,effect_phy_dmg,0.1,0.1,0.64,0,,30030608
30030632,,,,,,,effect_phy_dmg,0.1,0.1,0.64,0,,
30030641,,,,,,,effect_phy_dmg,0.1,0.1,0.72,0,,30030609
30030642,,,,,,,effect_phy_dmg,0.1,0.1,0.72,0,,
30030651,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,,30030610
30030652,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,,
30040101,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,1,
30040102,,,,,,,effect_phy_dmg,0.1,0.1,1,0,1,
30040103,,,,,,,effect_phy_dmg,0.1,0.1,1.15,0,1,
30040104,,,,,,,effect_phy_dmg,0.1,0.1,1.3,0,1,
30040105,,,,,,,effect_phy_dmg,0.1,0.1,1.5,0,1,
30040201,,,,,,,effect_heal,0.1,0.1,2,0,17,
30040202,,,,,,,effect_heal,0.1,0.1,2.4,0,17,
30040203,,,,,,,effect_heal,0.1,0.1,2.4,0,17,
30040204,,,,,,,effect_heal,0.1,0.1,2.8,0,17,
30040205,,,,,,,effect_heal,0.1,0.1,3.2,0,17,
30040401,,,,3,1,,effect_buff,6,6,2,1500,,
30040402,,,,,,,effect_phy_dmg,0.1,0.1,2.8,0,9,
30040403,,,,3,1,,effect_buff,6,6,2,1500,,
30040404,,,,,,,effect_phy_dmg,0.1,0.1,3.2,0,9,
30040405,,,,3,1,,effect_buff,6,6,2,2500,,
30040406,,,,,,,effect_phy_dmg,0.1,0.1,3.2,0,9,
30040407,,,,3,1,,effect_buff,6,6,2,2500,,
30040408,,,,,,,effect_phy_dmg,0.1,0.1,3.75,0,9,
30040409,,,,3,1,,effect_buff,6,6,2,2500,,
30040410,,,,,,,effect_phy_dmg,0.1,0.1,4.25,0,9,
30040501,1,300405,1,0,3004,,effect_buff,20,20,35,2500,,
30040502,2,300405,1,0,3004,,effect_buff,20,20,35,3000,,
30040503,3,300405,1,0,3004,,effect_buff,20,20,35,3500,,
30040504,4,300405,1,0,3004,,effect_buff,20,20,35,4500,,
30040505,5,300405,1,0,3004,,effect_buff,20,20,35,5500,,
30050001,,,,,,,effect_mag_dmg,0.1,0.1,0.45,0,,
30050002,,,,,,,effect_mag_dmg,0.1,0.1,0.45,0,,
30050003,,,,,,,effect_mag_dmg,0.1,0.1,0.5,0,,
30050004,,,,,,,effect_mag_dmg,0.1,0.1,0.5,0,,
30050005,,,,,,,effect_mag_dmg,0.1,0.1,0.56,0,,
30050006,,,,,,,effect_mag_dmg,0.1,0.1,0.56,0,,
30050007,,,,,,,effect_mag_dmg,0.1,0.1,0.63,0,,
30050008,,,,,,,effect_mag_dmg,0.1,0.1,0.63,0,,
30050009,,,,,,,effect_mag_dmg,0.1,0.1,0.74,0,,
30050010,,,,,,,effect_mag_dmg,0.1,0.1,0.74,0,,
30050101,,,,,,,effect_create_bullet,5,5,30050101,,,
30050102,,,,,,,effect_create_bullet,5,5,30050102,,,
30050103,,,,,,,effect_create_bullet,5,5,30050103,,,
30050104,,,,,,,effect_create_bullet,5,5,30050104,,,
30050105,,,,,,,effect_create_bullet,5,5,30050105,,,
30050106,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.6,0,,
30050107,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.65,0,,
30050108,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.75,0,,
30050109,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.85,0,,
30050110,,,,,,,effect_bullet_mag_dmg,0.1,0.1,0.95,0,,
30050201,,,,,,,effect_heal,0.1,0.1,1.5,0,18,
30050202,,,,,,,effect_heal,0.1,0.1,1.8,0,18,
30050203,,,,,,,effect_heal,0.1,0.1,1.8,0,18,
30050204,,,,,,,effect_heal,0.1,0.1,2.1,0,18,
30050205,,,,,,,effect_heal,0.1,0.1,2.4,0,18,
30050206,1,3005,1,3,1,,effect_buff,8,8,2,1000,,
30050207,2,3005,1,3,1,,effect_buff,8,8,2,1000,,
30050208,3,3005,1,3,1,,effect_buff,8,8,2,1000,,
30050401,,,,,,,effect_heal,0.1,0.1,2.8,0,18,
30050402,,,,,,,effect_heal,0.1,0.1,3.2,0,18,
30050403,,,,,,,effect_heal,0.1,0.1,3.6,0,18,
30050404,,,,,,,effect_heal,0.1,0.1,4,0,18,
30050405,,,,,,,effect_heal,0.1,0.1,4.5,0,18,
30050501,1,300505,1,0,3005,3,effect_hot,1,8,0,0.012,18,
30050502,2,300505,1,0,3005,3,effect_hot,1,8,0,0.018,18,
30050503,3,300505,1,0,3005,3,effect_hot,1,8,0,0.024,18,
30050504,4,300505,1,0,3005,3,effect_hot,1,8,0,0.03,18,
30050505,5,300505,1,0,3005,3,effect_hot,1,8,0,0.04,18,
30060001,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,2,
30060002,,,,,,,effect_phy_dmg,0.1,0.1,0.7,0,2,
30060003,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,2,
30060004,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,2,
30060005,,,,,,,effect_phy_dmg,0.1,0.1,1.05,0,2,
30060101,,,,,,,effect_create_bullet,5,5,30060101,,,
30060102,,,,,,,effect_create_bullet,5,5,30060102,,,
30060103,,,,,,,effect_create_bullet,5,5,30060103,,,
30060104,,,,,,,effect_create_bullet,5,5,30060104,,,
30060105,,,,,,,effect_create_bullet,5,5,30060105,,,
30060106,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.6,0,1,
30060107,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.7,0,1,
30060108,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.8,0,1,
30060109,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.9,0,1,
30060110,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1.05,0,1,
30060201,,,,,,,effect_create_bullet,5,5,30060201,,,
30060202,,,,,,,effect_create_bullet,5,5,30060202,,,
30060203,,,,,,,effect_create_bullet,5,5,30060203,,,
30060204,,,,,,,effect_create_bullet,5,5,30060204,,,
30060205,,,,,,,effect_create_bullet,5,5,30060205,,,
30060211,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.5,0,1,
30060212,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.35,0,1,
30060221,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.6,0,1,
30060222,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.35,0,1,
30060231,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.6,0,1,
30060232,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.35,0,1,
30060233,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.25,0,1,
30060241,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.75,0,1,
30060242,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.35,0,1,
30060243,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.25,0,1,
30060251,,,,,,,effect_bullet_phy_dmg,0.1,0.1,1,0,1,
30060252,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.35,0,1,
30060253,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.25,0,1,
30060401,,,,,,,effect_create_bullet,5,5,30060401,,,
30060402,,,,,,,effect_create_bullet,5,5,30060402,,,
30060403,,,,,,,effect_create_bullet,5,5,30060403,,,
30060404,,,,,,,effect_create_bullet,5,5,30060404,,,
30060405,,,,,,,effect_create_bullet,5,5,30060405,,,
30060406,,,,,,,effect_300604,0.1,0.1,2.4,1500,9,
30060407,,,,,,,effect_300604,0.1,0.1,2.7,1500,9,
30060408,,,,,,,effect_300604,0.1,0.1,2.7,2000,9,
30060409,,,,,,,effect_300604,0.1,0.1,3.2,2000,9,
30060410,,,,,,,effect_300604,0.1,0.1,3.6,2500,9,
30060501,,,,,,,effect_300605,0.1,0.1,30060506,,,
30060502,,,,,,,effect_300605,0.1,0.1,30060507,,,
30060503,,,,,,,effect_300605,0.1,0.1,30060508,,,
30060504,,,,,,,effect_300605,0.1,0.1,30060509,,,
30060505,,,,,,,effect_300605,0.1,0.1,30060510,,,
30060506,,,,,,,effect_buff,12,12,24,2000,,
30060507,,,,,,,effect_buff,12,12,24,2400,,
30060508,,,,,,,effect_buff,12,12,24,2800,,
30060509,,,,,,,effect_buff,12,12,24,3200,,
30060510,,,,,,,effect_buff,12,12,24,3600,,
30070101,,,,,,,effect_phy_dmg,0.1,0.1,0.7,0,,
30070102,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30070103,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,,
30070104,,,,,,,effect_phy_dmg,0.1,0.1,1,0,,
30070105,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,,
30070201,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,,
30070202,,,,,,,effect_phy_dmg,0.1,0.1,2.1,0,,
30070203,,,,,,,effect_3007021,1,1,30070209,,,
30070204,,,,,,,effect_3007021,1,1,30070210,,,
30070205,,,,,,,effect_3007021,1,1,30070211,,,
30070206,,,,,,,effect_3007022,0.1,0.1,2.1,0,,
30070207,,,,,,,effect_3007022,0.1,0.1,2.4,0,,
30070208,,,,,,,effect_3007022,0.1,0.1,3,0,,
30070209,,,,,,,effect_3007023,6,6,2000,800,6000,
30070210,,,,,,,effect_3007023,6,6,2000,800,6000,
30070211,,,,,,,effect_3007023,6,6,2000,800,6000,
30070401,,,,,,,effect_buff,10,10,5,10000,,
30070402,,,,,,,effect_buff,10,10,5,15000,,
30070403,,,,,,,effect_buff,10,10,5,15000,,
30070404,,,,,,,effect_buff,10,10,5,18000,,
30070405,,,,,,,effect_buff,12,12,5,18000,,
30070406,,,,,,,effect_buff,10,10,27,-3000,,
30070407,,,,,,,effect_buff,10,10,27,-3000,,
30070408,,,,,,,effect_buff,10,10,27,-1000,,
30070409,,,,,,,effect_buff,10,10,27,-1000,,
30070410,,,,,,,effect_buff,12,12,27,-1000,,
30070501,,,,,,,effect_3007051,0.1,0.1,0.75,30070506,,
30070502,,,,,,,effect_3007051,0.1,0.1,0.8,30070507,,
30070503,,,,,,,effect_3007051,0.1,0.1,0.9,30070508,,
30070504,,,,,,,effect_3007051,0.1,0.1,1,30070509,,
30070505,,,,,,,effect_3007051,0.1,0.1,1.2,30070510,,
30070506,1,300705,1,0,3007,3,effect_3007052,12,12,,,,
30070507,2,300705,1,0,3007,3,effect_3007052,12,12,,,,
30070508,3,300705,1,0,3007,3,effect_3007052,12,12,,,,
30070509,4,300705,1,0,3007,3,effect_3007052,12,12,,,,
30070510,5,300705,1,0,3007,3,effect_3007052,12,12,,,,
30080101,,,,,,,effect_300801,0.1,0.1,0.75,,,
30080102,,,,,,,effect_300801,0.1,0.1,0.85,,,
30080103,,,,,,,effect_300801,0.1,0.1,0.95,,,
30080104,,,,,,,effect_300801,0.1,0.1,1.1,,,
30080105,,,,,,,effect_300801,0.1,0.1,1.25,,,
30080201,1,3008021,1,3,2,1,effect_buff,8,8,5,4500,,
30080202,2,3008021,1,3,2,1,effect_buff,8,8,5,5000,,
30080203,3,3008021,1,3,2,1,effect_buff,8,8,5,5000,,
30080204,4,3008021,1,3,2,1,effect_buff,8,8,5,6000,,
30080205,5,3008021,1,3,2,1,effect_buff,10,10,5,6000,,
30080206,1,3008022,1,,,1,effect_300802,999,999,0.3,,,
30080207,1,3008022,1,,,1,effect_300802,999,999,0.3,,,
30080208,1,3008022,1,,,1,effect_300802,999,999,0.3,,,
30080401,,,,,,,effect_phy_dmg,0.1,0.1,3.2,,,
30080402,,,,,,,effect_phy_dmg,0.1,0.1,3.6,,,
30080403,,,,,,,effect_buff,6,6,2,1500,,
30080404,,,,,,,effect_phy_dmg,0.1,0.1,3.6,,,
30080405,,,,,,,effect_buff,6,6,2,1500,,
30080406,,,,,,,effect_phy_dmg,0.1,0.1,4.2,,,
30080407,,,,,,,effect_buff,6,6,2,1500,,
30080408,,,,,,,effect_phy_dmg,0.1,0.1,5.2,,,
30080501,,,,,,,effect_3008051,0.1,0.1,0.1,30080506,,
30080502,,,,,,,effect_3008051,0.1,0.1,0.12,30080507,,
30080503,,,,,,,effect_3008051,0.1,0.1,0.15,30080508,,
30080504,,,,,,,effect_3008051,0.1,0.1,0.18,30080509,,
30080505,,,,,,,effect_3008051,0.1,0.1,0.2,30080510,,
30080506,1,300805,1,0,3008,,effect_3008052,999,999,,,,
30080507,2,300805,1,0,3008,,effect_3008052,999,999,,,,
30080508,3,300805,1,0,3008,,effect_3008052,999,999,,,,
30080509,4,300805,1,0,3008,,effect_3008052,999,999,,,,
30080510,5,300805,1,0,3008,,effect_3008052,999,999,,,,
30100101,,,,,,,effect_phy_dmg,0.1,0.1,0.6,0,1,
30100102,,,,,,,effect_phy_dmg,0.1,0.1,0.65,0,1,
30100103,,,,,,,effect_phy_dmg,0.1,0.1,0.75,0,1,
30100104,,,,,,,effect_phy_dmg,0.1,0.1,0.85,0,1,
30100105,,,,,,,effect_phy_dmg,0.1,0.1,1,0,1,
30100201,,,,,,,effect_buff,6,6,42,2000,,
30100202,,,,,,,effect_buff,6,6,42,2500,,
30100203,,,,,,,effect_301002,0.1,0.1,30100206,30100207,,
30100204,,,,,,,effect_301002,0.1,0.1,30100208,30100209,,
30100205,,,,,,,effect_301002,0.1,0.1,30100210,30100211,,
30100206,,,,,,,effect_buff,6,6,42,2500,,
30100207,,,,,,,effect_buff,6,6,2,1000,,
30100208,,,,,,,effect_buff,6,6,42,3000,,
30100209,,,,,,,effect_buff,6,6,2,1000,,
30100210,,,,,,,effect_buff,6,6,42,3000,,
30100211,,,,,,,effect_buff,6,6,2,1500,,
30100400,,,,,,,effect_killself,5,5,,,,
30100401,,,,,,,effect_phy_dmg,0.1,0.1,3.45,0,9,
30100402,,,,,,,effect_phy_dmg,0.1,0.1,3.85,0,9,
30100403,,,,,,,effect_301004,0.1,0.1,3.85,-7000,0,30100400
30100404,,,,,,,effect_301004,0.1,0.1,4.4,-7000,0,30100400
30100405,,,,,,,effect_301004,0.1,0.1,5.4,-7000,0,30100400
30100499,,,,,,,effect_move2target_facetype,0.1,0.1,-1.3,0,,
30100501,1,301005,1,0,3010,1,effect_301005,2,2,0.5,2000,,
30100502,2,301005,1,0,3010,1,effect_301005,2,2,0.5,2500,,
30100503,3,301005,1,0,3010,1,effect_301005,2,2,0.5,3000,,
30100504,4,301005,1,0,3010,1,effect_301005,2,2,0.5,3500,,
30100505,5,301005,1,0,3010,1,effect_301005,2,2,0.5,4000,,
30110101,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,,
30110102,,,,,,,effect_phy_dmg,0.1,0.1,1,0,,
30110103,,,,,,,effect_phy_dmg,0.1,0.1,1.1,0,,
30110104,,,,,,,effect_phy_dmg,0.1,0.1,1.25,0,,
30110105,,,,,,,effect_phy_dmg,0.1,0.1,1.5,0,,
30110201,,,,,,,effect_heal,0.1,0.1,0.15,0,32,
30110202,,,,,,,effect_heal,0.1,0.1,0.18,0,32,
30110203,,,,,,,effect_heal,0.1,0.1,0.18,0,32,
30110204,,,,,,,effect_heal,0.1,0.1,0.22,0,32,
30110205,,,,,,,effect_heal,0.1,0.1,0.26,0,32,
30110206,,,,3,2,,effect_301102,8,8,0.5,2500,,
30110401,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110402,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110403,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,,
30110404,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110405,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110406,,,,,,,effect_phy_dmg,0.1,0.1,1.3,0,,
30110407,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110408,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110409,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,,
30110410,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110411,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110412,,,,,,,effect_phy_dmg,0.1,0.1,1.6,0,,
30110413,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110414,,,,,,,effect_phy_dmg,0.1,0.1,0.8,0,,
30110415,,,,,,,effect_phy_dmg,0.1,0.1,2.2,0,,
30110416,,,,,,,effect_beat_back,0.5,0.5,1.8,,,
30110501,,,,0,3011,,effect_add_hp_max,999,999,1600,0,0,
30110502,,,,0,3011,,effect_add_hp_max,999,999,1800,0,0,
30110503,,,,0,3011,,effect_add_hp_max,999,999,2000,0,0,
30110504,,,,0,3011,,effect_add_hp_max,999,999,2500,0,0,
30110505,,,,0,3011,,effect_add_hp_max,999,999,3000,0,0,
30130101,,,,,,,effect_create_bullet,5,5,30130101,,,
30130102,,,,,,,effect_create_bullet,5,5,30130102,,,
30130103,,,,,,,effect_create_bullet,5,5,30130103,,,
30130104,,,,,,,effect_create_bullet,5,5,30130104,,,
30130105,,,,,,,effect_create_bullet,5,5,30130105,,,
30130106,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130107,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130108,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130109,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130110,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130201,,,,,,,effect_create_bullet,5,5,30130201,,,
30130202,,,,,,,effect_create_bullet,5,5,30130202,,,
30130203,,,,,,,effect_create_bullet,5,5,30130203,,,
30130204,,,,,,,effect_create_bullet,5,5,30130204,,,
30130205,,,,,,,effect_create_bullet,5,5,30130205,,,
30130206,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130207,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130208,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130209,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130210,,,,,,,effect_bullet_mag_dmg,0.1,0.1,1,,,
30130400,,,,,,,effect_empty,0.1,0.1,,,,
30130401,,,,,,,effect_301304,0.1,0.1,1,1,,
30130402,,,,,,,effect_301304,0.1,0.1,1,1,,
30130403,,,,,,,effect_301304,0.1,0.1,1,1,,
30130404,,,,,,,effect_301304,0.1,0.1,1,1,,
30130405,,,,,,,effect_301304,0.1,0.1,1,1,,
30130501,,,,,,,effect_buff,999,999,8,1000,,
30130502,,,,,,,effect_buff,999,999,8,1000,,
30130503,,,,,,,effect_buff,999,999,8,1000,,
30130504,,,,,,,effect_buff,999,999,8,1000,,
