id,lv,monsterId,charaName,hpMax,phyAtk,magAtk,phyDfs,magDfs,critAtkRatio,critDfsValue,hitRateBasic,hitRateValue,evadeValue,energyMax,energyRecover,heroEnergyRecover,hpRecover,energy,energyDamagedRecover,moveSpd,breakMax,breakValue,breakTime,combatPower
1040311,12,10008,冒险者刺客,2600,229,229,158,158,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040312,12,10005,冒险者坦克,3324,230,230,211,211,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040315,12,10008,冒险者刺客,2600,229,229,158,158,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040316,12,10009,冒险者辅助,2600,230,230,158,158,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040411,13,10017,冒险者射手,2466,278,278,153,153,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040412,13,10005,冒险者坦克,3711,257,257,229,229,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040413,13,10006,冒险者战士,3181,266,266,191,191,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040414,13,10017,冒险者射手,2466,278,278,153,153,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040511,13,10007,冒险者法师,2518,282,282,153,153,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040512,13,10005,冒险者坦克,3788,260,260,229,229,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040513,13,10008,冒险者刺客,2963,259,259,172,172,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040516,13,10008,冒险者刺客,2963,259,259,172,172,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040612,14,30008,布莱恩,34461,263,263,242,242,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040711,14,10017,冒险者射手,1963,249,249,161,161,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040712,14,10005,冒险者坦克,2954,229,229,242,242,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040714,14,10017,冒险者射手,1963,249,249,161,161,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040717,14,11006,冒险者战士,1963,249,249,161,161,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040811,15,10005,冒险者坦克,4359,299,299,256,256,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040814,15,10007,冒险者法师,2897,324,324,171,171,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040815,15,10007,冒险者法师,2897,324,324,171,171,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040816,15,10009,冒险者辅助,3410,299,299,192,192,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1040912,15,30010,赛德兰,36617,273,273,256,256,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041011,16,10006,冒险者战士,5048,325,325,230,230,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041012,16,10006,冒险者战士,5048,325,325,230,230,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041014,16,10009,冒险者辅助,4607,315,315,207,207,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041015,16,10017,冒险者射手,3914,341,341,184,184,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041111,16,10006,冒险者战士,5208,331,331,230,230,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041112,16,10006,冒险者战士,5208,331,331,230,230,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041114,16,10006,冒险者战士,5208,331,331,230,230,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041115,16,10006,冒险者战士,5208,331,331,230,230,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041212,17,30009,漆黑圣典第一席,56136,335,335,296,296,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041312,17,10004,火焰天使,4583,320,320,246,246,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041313,17,10004,火焰天使,4583,320,320,246,246,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041314,17,10003,阳光盛典,3553,335,335,197,197,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041316,17,10003,阳光盛典,3553,335,335,197,197,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041411,17,10005,冒险者坦克,6987,374,374,296,296,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041414,17,10007,冒险者法师,4644,405,405,197,197,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041415,17,10009,冒险者辅助,5465,374,374,222,222,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041511,17,10006,冒险者战士,4984,336,336,246,246,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041512,17,10006,冒险者战士,4984,336,336,246,246,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041513,17,10008,冒险者刺客,4548,323,323,222,222,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041516,17,10008,冒险者刺客,4548,323,323,222,222,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041612,17,10005,冒险者坦克,6748,360,360,314,314,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041614,17,10009,冒险者辅助,5278,360,360,236,236,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041615,17,10007,冒险者法师,4485,391,391,210,210,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1041616,17,10007,冒险者法师,4485,392,392,210,210,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050111,18,10016,食人魔,6177,345,345,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050112,18,10016,食人魔,6177,345,345,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050114,18,10011,哥布林射手,4106,374,374,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050116,18,10011,哥布林射手,4106,374,374,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050212,18,10006,冒险者战士,3902,297,297,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050213,18,10006,冒险者战士,3902,297,297,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050215,18,11017,冒险者射手,3026,311,311,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050216,18,11007,冒险者法师,3026,311,311,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050217,18,11006,冒险者战士,3026,311,311,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050312,18,10016,食人魔,7956,414,414,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050314,18,13010,哥布林战士,6819,428,428,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050316,18,10011,哥布林射手,5288,448,448,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050414,18,30011,伊格瓦尔基,61047,388,388,320,320,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050511,18,11007,冒险者法师,4395,389,389,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050512,18,11007,冒险者法师,4395,389,389,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050514,18,10008,冒险者刺客,5173,357,357,240,240,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050515,18,10008,冒险者刺客,5173,357,357,240,240,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050611,18,10016,食人魔,6759,363,363,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050612,18,10016,食人魔,6759,363,363,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050614,18,10011,哥布林射手,4492,394,394,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050615,18,10011,哥布林射手,4492,394,394,213,213,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050811,18,13010,哥布林战士,7279,444,444,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050812,18,10016,食人魔,8492,429,429,320,320,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050813,18,13010,哥布林战士,7279,444,444,267,267,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050912,19,10016,食人魔,7399,400,400,352,352,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050914,19,10011,哥布林射手,4918,433,433,235,235,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050915,19,10011,哥布林射手,4918,433,433,235,235,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1050916,19,10010,哥布林战士,6342,413,413,293,293,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051015,19,300122,夏提雅,67560,408,408,352,352,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051111,19,10067,眷属-狼,6618,403,403,293,293,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051112,19,10067,眷属-狼,6618,403,403,293,293,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051114,19,10067,眷属-狼,6618,403,403,293,293,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051115,19,10067,眷属-狼,6618,403,403,293,293,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051215,19,300121,英灵战士,67560,408,408,352,352,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051311,20,10067,眷属-狼,5005,382,382,327,327,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051312,20,10067,眷属-狼,5005,382,382,327,327,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051314,20,10068,眷属-蝙蝠,4567,369,369,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051315,20,10068,眷属-蝙蝠,4567,369,369,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051317,20,11067,眷属-狼,4567,369,369,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051414,20,10068,眷属-蝙蝠,8236,571,571,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051415,20,10068,眷属-蝙蝠,8236,571,571,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051416,20,10068,眷属-蝙蝠,8236,571,571,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051511,20,10067,眷属-狼,7491,512,512,327,327,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051512,20,10067,眷属-狼,7491,512,512,327,327,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051514,20,10068,眷属-蝙蝠,6837,495,495,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051516,20,10068,眷属-蝙蝠,6837,495,495,294,294,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051612,20,30012,夏提雅,75686,516,516,392,392,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051812,20,30002,监察权天使,64333,469,469,392,392,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051911,20,10016,食人魔,9531,539,539,392,392,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051914,20,10011,哥布林射手,6334,584,584,261,261,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1051916,20,10011,哥布林射手,6334,584,584,261,261,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052011,20,12005,冒险者坦克,7839,464,464,392,392,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052012,20,10008,冒险者刺客,6132,462,462,294,294,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052013,20,11007,冒险者法师,5210,503,503,261,261,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052014,20,11007,冒险者法师,5210,503,503,261,261,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052112,20,10016,食人魔,13874,700,700,444,444,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052113,20,10016,食人魔,13874,700,700,444,444,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1052114,20,10011,哥布林射手,9221,759,759,296,296,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060211,20,10015,骷髅骑兵,8920,501,501,392,392,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060213,20,11014,骷髅弓箭手,5928,542,542,261,261,2000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1060214,20,12013,骷髅战士,8920,501,501,392,392,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060216,20,11014,骷髅弓箭手,5928,542,542,261,261,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060311,21,12013,骷髅战士,11977,634,634,419,419,1000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1060312,21,10015,骷髅骑兵,11977,634,634,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060315,21,11014,骷髅弓箭手,7960,686,686,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060412,21,10015,骷髅骑兵,12001,634,634,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060413,21,11014,骷髅弓箭手,7976,687,687,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060415,21,11014,骷髅弓箭手,7976,687,687,280,280,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060512,21,12013,骷髅战士,12025,635,635,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060513,21,12013,骷髅战士,12025,635,635,419,419,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060515,21,11014,骷髅弓箭手,7992,688,688,280,280,2000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1060612,21,30015,沙斯林沙沙,82455,558,558,419,419,3000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1060711,22,10019,蜥蜴人坦克,12707,684,684,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060712,22,10019,蜥蜴人坦克,12707,684,684,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060713,22,10021,蜥蜴人刺客,11597,657,657,390,390,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060811,22,10019,蜥蜴人战士,7710,502,502,434,434,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060813,22,10018,蜥蜴人坦克,8995,485,485,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060814,22,10018,蜥蜴人坦克,8995,485,485,520,520,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060816,22,10021,蜥蜴人刺客,7036,482,482,390,390,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060817,22,11019,蜥蜴人战士,7036,482,482,390,390,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060912,22,10060,精英蜥蜴人射手,45561,739,739,347,347,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1060914,22,30020,库鲁雪,67920,663,663,520,520,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061012,23,10019,蜥蜴人战士,14233,856,856,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061013,23,10018,蜥蜴人坦克,16605,827,827,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061014,23,10022,蜥蜴人辅助,12989,827,827,410,410,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061112,23,10018,蜥蜴人坦克,13568,710,710,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061114,23,10023,蜥蜴人射手,9017,770,770,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061115,23,10020,蜥蜴人法师,9017,770,770,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061116,23,10023,蜥蜴人射手,9017,770,770,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061212,23,30018,泽伯鲁咕咕,114544,693,693,547,547,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061312,23,10024,亡灵狼,11641,735,735,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061313,23,10024,亡灵狼,11641,735,735,456,456,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061314,23,11014,骷髅弓箭手,9027,770,770,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061316,23,11014,骷髅弓箭手,9027,770,770,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061411,23,10025,亡灵熊,13527,709,709,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061412,23,12013,骷髅战士,13527,709,709,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061413,23,10025,亡灵熊,13527,709,709,547,547,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061415,23,11014,骷髅弓箭手,8990,768,768,364,364,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061511,24,10026,亡灵野猪,14761,927,927,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061512,24,10015,骷髅骑兵,17221,896,896,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061513,24,10026,亡灵野猪,14761,927,927,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061611,24,10024,亡灵狼,14791,929,929,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061613,24,11014,骷髅弓箭手,11469,973,973,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061614,24,10024,亡灵狼,14791,929,929,475,475,1500,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1061711,24,12013,骷髅战士,11949,726,726,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061713,24,12013,骷髅战士,11949,726,726,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061715,24,30013,伊古瓦,100374,706,706,570,570,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061811,24,12013,骷髅战士,11315,690,690,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061812,24,10026,亡灵野猪,9699,714,714,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061813,24,10024,亡灵狼,9699,714,714,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061814,24,11014,骷髅弓箭手,7520,749,749,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061815,24,10025,亡灵熊,11315,690,690,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061816,24,10015,骷髅骑兵,11315,690,690,570,570,1000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1061911,24,10025,亡灵熊,13963,796,796,646,646,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061912,24,10024,亡灵狼,11969,824,824,538,538,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061913,24,10024,亡灵狼,11969,824,824,538,538,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061914,24,10024,亡灵狼,11969,824,824,538,538,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061915,24,10025,亡灵熊,13963,796,796,646,646,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1061916,24,10026,亡灵野猪,11969,824,824,538,538,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1062011,24,10024,亡灵狼,18439,1078,1078,538,538,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1062012,24,10024,亡灵狼,18439,1078,1078,538,538,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1062013,24,10015,骷髅骑兵,21512,1041,1041,646,646,1000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1062111,24,12013,骷髅战士,17525,892,892,646,646,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1062112,24,12013,骷髅战士,17525,892,892,646,646,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1062113,24,10015,骷髅骑兵,17525,892,892,646,646,1000,0,10000,0,0,0,0,0,0,0,0,60000,,,,0
1062115,24,11014,骷髅弓箭手,11647,968,968,431,431,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1062212,24,30014,扎里流斯沙沙,147799,915,915,646,646,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070212,24,10018,蜥蜴人坦克,14158,772,772,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070213,24,10021,蜥蜴人刺客,11075,768,768,428,428,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070215,24,10023,蜥蜴人射手,9410,837,837,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070216,24,10023,蜥蜴人射手,9410,837,837,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070311,24,10018,蜥蜴人坦克,17450,903,903,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070312,24,10018,蜥蜴人坦克,17450,903,903,570,570,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070313,24,10021,蜥蜴人刺客,13649,899,899,428,428,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070411,24,10027,湿地精灵,14987,842,842,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070413,24,10027,湿地精灵,14987,842,842,475,475,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070414,24,10020,蜥蜴人法师,11621,981,981,380,380,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070511,25,10019,蜥蜴人战士,16308,994,994,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070512,25,10018,蜥蜴人坦克,19026,961,961,614,614,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070514,25,10022,蜥蜴人辅助,14882,961,961,460,460,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070611,25,10019,蜥蜴人战士,16308,895,895,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070614,25,10023,蜥蜴人射手,12645,938,938,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070615,25,10060,精英蜥蜴人射手,37935,938,938,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070712,25,10019,蜥蜴人战士,13366,855,855,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070713,25,10019,蜥蜴人战士,13366,855,855,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070714,25,10019,蜥蜴人战士,13366,855,855,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070715,25,10019,蜥蜴人战士,13366,855,855,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070812,25,10018,蜥蜴人坦克,15609,827,827,614,614,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070814,25,10023,蜥蜴人射手,10374,897,897,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070815,25,10020,蜥蜴人法师,10374,897,897,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070816,25,10023,蜥蜴人射手,10374,897,897,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070911,25,10018,蜥蜴人坦克,19208,966,966,614,614,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070913,25,10019,蜥蜴人战士,16464,1000,1000,511,511,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1070916,25,10022,蜥蜴人辅助,15025,966,966,460,460,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071011,25,10018,蜥蜴人坦克,15499,823,823,614,614,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071013,25,10021,蜥蜴人刺客,12124,819,819,460,460,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071015,25,10020,蜥蜴人法师,10301,893,893,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071016,25,10060,精英蜥蜴人射手,30903,893,893,409,409,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071111,26,10021,蜥蜴人刺客,9192,713,713,480,480,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071113,26,10019,蜥蜴人战士,10073,742,742,534,534,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071114,26,10023,蜥蜴人射手,7810,778,778,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071116,26,10019,蜥蜴人战士,10073,742,742,534,534,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071117,26,11019,蜥蜴人战士,10073,742,742,534,534,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071211,26,10018,蜥蜴人坦克,16354,874,874,640,640,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071212,26,10018,蜥蜴人坦克,16354,874,874,640,640,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071213,26,10018,蜥蜴人坦克,16354,874,874,640,640,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071215,26,10023,蜥蜴人射手,10869,948,948,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071311,26,10018,蜥蜴人坦克,16404,876,876,640,640,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071313,26,10021,蜥蜴人刺客,12831,871,871,480,480,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071314,26,10023,蜥蜴人射手,10902,950,950,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071316,26,10022,蜥蜴人辅助,12831,876,876,480,480,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071412,26,30018,泽伯鲁咕咕,136839,849,849,640,640,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071512,26,10019,蜥蜴人战士,17277,1058,1058,534,534,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071513,26,10019,蜥蜴人战士,17277,1058,1058,534,534,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071514,26,10020,蜥蜴人法师,13396,1109,1109,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071612,26,30016,斯修乔乔,137225,940,940,640,640,3000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071711,26,10018,蜥蜴人坦克,16327,873,873,640,640,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071713,26,10023,蜥蜴人射手,10851,947,947,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071714,26,10020,蜥蜴人法师,10851,947,947,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071716,26,10023,蜥蜴人射手,10851,947,947,427,427,2000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071812,26,10018,蜥蜴人坦克,20136,1022,1022,640,640,1000,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
1071813,26,10019,蜥蜴人战士,17260,1058,1058,534,534,1500,0,10000,0,0,0,0,0,0,0,0,50000,,,,0
