id,delay,target1,effects1,target2,effects2,target3,effects3
202102101,0.6,100,20210210,,,,
202102201,0.6,100,20210220,,,,
202102301,0.6,100,20210230,,,,
202102401,0.6,100,20210240,,,,
202102501,0.6,100,20210250,,,,
202104100,0.5,1,20210410,,,,
202104101,2.4,100,20210411,,,,
202104201,2.4,100,20210421,,,,
202104301,2.4,100,20210431,,,,
202104401,2.4,100,20210441,,,,
202104501,2.4,100,20210451,,,,
202104502,3.6,1,20210452,,,,
202104503,2.2,100,20210453,,,,
204101101,0.6,100,20410101,,,,
204101201,0.6,100,20410102,,,,
204101301,0.6,100,20410103,,,,
204101401,0.6,100,20410104,,,,
204101501,0.6,100,20410105,,,,
204102101,1.1,100,20410201,,,,
204102201,1.1,100,20410202,,,,
204102301,1.1,100,20410203,,,,
204102401,1.1,100,20410204,,,,
204102501,1.1,100,20410205,,,,
204103101,1.1,100,20410301,,,,
204103102,0,2041032,20410306,,,,
204103201,1.1,100,20410302,,,,
204103202,0,2041032,20410307,,,,
204103301,1.1,100,20410303,,,,
204103302,0,2041032,20410308,,,,
204103401,1.1,100,20410304,,,,
204103402,0,2041032,20410309,,,,
204103501,1.1,100,20410305,,,,
204103502,0,2041032,20410310,,,,
204104101,0.7,101,20410401,,,,
204104201,0.7,101,20410402,,,,
204104301,0.7,101,20410403,,,,
204104401,0.7,101,20410404,,,,
204104501,0.7,101,20410405,,,,
299601101,0.5,2996021,10070110,,,,
299601102,0.81,2996021,10070110,,,,
300201101,0.4,100,30020101,,,,
300201201,0.4,100,30020102,,,,
300201301,0.4,100,30020103,,,,
300201401,0.4,100,30020104,,,,
300201501,0.4,100,30020105,,,,
300202101,0.33,100,30020201,,,,
300202201,0.33,100,30020202,,,,
300202301,0.33,100,30020203,,,,
300202302,0.33,100,30020204,,,,
300202401,0.33,100,30020205,,,,
300202402,0.33,100,30020206,,,,
300202501,0.33,100,30020207,,,,
300202502,0.33,100,30020208,,,,
300204001,0.3,100,30020400,,,,
300204101,0.97,100,"30020401,30020402",,,,
300204201,0.97,100,"30020403,30020404",,,,
300204301,0.97,100,"30020405,30020406",,,,
300204401,0.97,100,"30020407,30020408",,,,
300204501,0.97,100,"30020409,30020410",,,,
300280001,0.4,100,300280001,,,,
300280002,0.48,100,300280002,,,,
300280003,0.75,100,300280003,,,,
300280101,1.2,3002801,300280101,,,,
300280201,0.7,100,"300280201,300280205",,,,
300280202,0.9,100,"300280201,300280205",,,,
300280203,1.3,100,"300280201,300280205",,,,
300280204,2,100,"300280201,300280206",,,,
300280205,2.1,100,300280201,,,,
300280206,2.2,100,"300280201,300280206",,,,
300280207,2.4,100,300280201,,,,
300280208,2.5,100,"300280201,300280206",,,,
300280209,2.8,100,300280201,,,,
300280210,4,100,"300280202,300280203",,,,
300280301,0.4,100,300280301,,,,
300280302,0.6,100,300280301,,,,
300280303,0.8,100,300280302,,,,
300280304,0.9,100,300280302,,,,
300280305,1.63,100,300280303,,,,
300280401,1.3,3002804,300280401,,,,
300280501,2.1,1,"300280501,300280502",,,,
300280601,0.8,3002806,300280601,,,,
300280602,1.3,3002806,300280601,,,,
300280603,2.9,28,300280603,,,,
300280604,3.4,28,300280604,,,,
300280701,0,1,300280701,,,,
300280901,0,1,300280901,,,,
300301101,0.6,100,30030111,,,,
300301201,0.6,100,30030112,,,,
300301301,0.6,100,30030113,,,,
300301401,0.6,100,30030114,,,,
300301501,0.6,100,30030115,,,,
300302101,0.8,100,30030211,,,,
300302201,0.8,100,30030212,,,,
300302301,0.8,100,30030213,,,,
300302401,0.8,100,30030214,,,,
300302501,0.8,100,30030215,,,,
300306101,0.3,3003041,30030611,,,,
300306102,0.6,3003041,30030612,,,,
300306103,0.9,3003041,30030612,,,,
300306104,1.2,3003041,30030612,,,,
300306105,1.5,3003041,30030612,,,,
300306201,0.3,3003041,30030621,,,,
300306202,0.6,3003041,30030622,,,,
300306203,0.9,3003041,30030622,,,,
300306204,1.2,3003041,30030622,,,,
300306205,1.5,3003041,30030622,,,,
300306301,0.3,3003041,30030631,,,,
300306302,0.6,3003041,30030632,,,,
300306303,0.9,3003041,30030632,,,,
300306304,1.2,3003041,30030632,,,,
300306305,1.5,3003041,30030632,,,,
300306401,0.3,3003041,30030641,,,,
300306402,0.6,3003041,30030642,,,,
300306403,0.9,3003041,30030642,,,,
300306404,1.2,3003041,30030642,,,,
300306405,1.5,3003041,30030642,,,,
300306501,0.3,3003041,30030651,,,,
300306502,0.6,3003041,30030652,,,,
300306503,0.9,3003041,30030652,,,,
300306504,1.2,3003041,30030652,,,,
300306505,1.5,3003041,30030652,,,,
300401101,0.6,100,30040101,,,,
300401201,0.6,100,30040102,,,,
300401301,0.6,100,30040103,,,,
300401401,0.6,100,30040104,,,,
300401501,0.6,100,30040105,,,,
300402101,1.8,1,30040201,,,,
300402201,1.8,1,30040202,,,,
300402301,1.8,3004021,30040203,,,,
300402401,1.8,3004021,30040204,,,,
300402501,1.8,3004021,30040205,,,,
300404101,0.8,1,30040401,,,,
300404102,2.4,100,30040402,,,,
300404201,0.8,1,30040403,,,,
300404202,2.4,100,30040404,,,,
300404301,0.8,1,30040405,,,,
300404302,2.4,100,30040406,,,,
300404401,0.8,1,30040407,,,,
300404402,2.4,100,30040408,,,,
300404501,0.8,1,30040409,,,,
300404502,2.4,100,30040410,,,,
300405101,0,101,30040501,,,,
300405102,0,101,30040502,,,,
300405103,0,101,30040503,,,,
300405104,0,101,30040504,,,,
300405105,0,101,30040505,,,,
300500101,0.8,105,30050001,,,,
300500102,0.9,105,30050002,,,,
300500201,0.8,105,30050003,,,,
300500202,0.9,105,30050004,,,,
300500301,0.8,105,30050005,,,,
300500302,0.9,105,30050006,,,,
300500401,0.8,105,30050007,,,,
300500402,0.9,105,30050008,,,,
300500501,0.8,105,30050009,,,,
300500502,0.9,105,30050010,,,,
300501101,0.6,100,30050101,,,,
300501201,0.6,100,30050102,,,,
300501301,0.6,100,30050103,,,,
300501401,0.6,100,30050104,,,,
300501501,0.6,100,30050105,,,,
300502101,0.6,100,30050201,,,,
300502201,0.6,100,30050202,,,,
300502301,0.6,100,"30050203,30050206",,,,
300502401,0.6,100,"30050204,30050207",,,,
300502501,0.6,100,"30050205,30050208",,,,
300504101,0.9,100,30050401,,,,
300504201,0.9,100,30050402,,,,
300504301,0.9,100,30050403,,,,
300504401,0.9,100,30050404,,,,
300504501,0.9,100,30050405,,,,
300505101,0,101,30050501,,,,
300505102,0,101,30050502,,,,
300505103,0,101,30050503,,,,
300505104,0,101,30050504,,,,
300505105,0,101,30050505,,,,
300600101,0.6,100,30060001,,,,
300601101,0.5,100,30060101,,,,
300601201,0.5,100,30060102,,,,
300601301,0.5,100,30060103,,,,
300601401,0.5,100,30060104,,,,
300601501,0.5,100,30060105,,,,
300602101,0.8,100,30060201,,,,
300602201,0.8,100,30060202,,,,
300602301,0.8,100,30060203,,,,
300602401,0.8,100,30060204,,,,
300602501,0.8,100,30060205,,,,
300604101,1.1,100,30060401,,,,
300604201,1.1,100,30060402,,,,
300604301,1.1,100,30060403,,,,
300604401,1.1,100,30060404,,,,
300604501,1.1,100,30060405,,,,
300605101,0,1,30060501,,,,
300605102,0,1,30060502,,,,
300605103,0,1,30060503,,,,
300605104,0,1,30060504,,,,
300605105,0,1,30060505,,,,
300606000,0,1,"30030600,30030601,30030602",,,,
300701101,0.6,100,30070101,,,,
300701201,0.6,100,30070102,,,,
300701301,0.6,100,30070103,,,,
300701401,0.6,100,30070104,,,,
300701501,0.6,100,30070105,,,,
300702101,0.7,100,30070201,,,,
300702201,0.7,100,30070202,,,,
300702301,0,1,30070203,,,,
300702302,0.7,100,30070206,,,,
300702401,0,1,30070204,,,,
300702402,0.7,100,30070207,,,,
300702501,0,1,30070205,,,,
300702502,0.7,100,30070208,,,,
300704101,1.3,100,"30070401,30070406",,,,
300704201,1.3,100,"30070402,30070407",,,,
300704301,1.3,100,"30070403,30070408",,,,
300704401,1.3,100,"30070404,30070409",,,,
300704501,1.3,100,"30070405,30070410",,,,
300801101,0.5,100,30080101,,,,
300801201,0.5,100,30080102,,,,
300801301,0.5,100,30080103,,,,
300801401,0.5,100,30080104,,,,
300801501,0.5,100,30080105,,,,
300802101,0.8,100,30080201,,,,
300802201,0.8,100,30080202,,,,
300802301,0.8,100,"30080203,30080206",,,,
300802401,0.8,100,"30080204,30080207",,,,
300802501,0.8,100,"30080205,30080208",,,,
300804101,1.8,100,30080401,,,,
300804201,1.8,100,30080402,,,,
300804301,1.4,1,30080403,,,,
300804302,1.8,100,30080404,,,,
300804401,1.4,1,30080405,,,,
300804402,1.8,100,30080406,,,,
300804501,1.4,1,30080407,,,,
300804502,1.8,100,30080408,,,,
300805101,0,1,30080501,,,,
300805201,0,1,30080502,,,,
300805301,0,1,30080503,,,,
300805401,0,1,30080504,,,,
300805501,0,1,30080505,,,,
301001101,0.5,100,30100101,,,,
301001102,0.5,100,30100102,,,,
301001103,0.5,100,30100103,,,,
301001104,0.5,100,30100104,,,,
301001105,0.5,100,30100105,,,,
301002101,0.8,1,30100201,,,,
301002201,0.8,1,30100202,,,,
301002301,0.8,1,30100203,,,,
301002401,0.8,1,30100204,,,,
301002501,0.8,1,30100205,,,,
301004001,0.7,2,30100499,,,,
301004101,1.1,1000,30100401,,,,
301004201,1.1,1000,30100402,,,,
301004301,1.1,1000,30100403,,,,
301004401,1.1,1000,30100404,,,,
301004501,1.1,1000,30100405,,,,
301101101,0.6,100,30110101,,,,
301101201,0.6,100,30110102,,,,
301101301,0.6,100,30110103,,,,
301101401,0.6,100,30110104,,,,
301101501,0.6,100,30110105,,,,
301102101,1.4,100,30110201,,,,
301102201,1.4,100,30110202,,,,
301102301,1.4,100,"30110206,30110203",,,,
301102401,1.4,100,"30110206,30110204",,,,
301102501,1.4,100,"30110206,30110205",,,,
301104101,0.5,100,30110401,,,,
301104102,1,100,30110402,,,,
301104103,2,100,"30110403,30110416",,,,
301104201,0.5,100,30110404,,,,
301104202,1,100,30110405,,,,
301104203,2,100,"30110406,30110416",,,,
301104301,0.5,100,30110407,,,,
301104302,1,100,30110408,,,,
301104303,2,100,"30110409,30110416",,,,
301104401,0.5,100,30110410,,,,
301104402,1,100,30110411,,,,
301104403,2,100,"30110412,30110416",,,,
301104501,0.5,100,30110413,,,,
301104502,1,100,30110414,,,,
301104503,2,100,"30110415,30110416",,,,
301301101,0.6,100,30130101,,,,
301301201,0.6,100,30130102,,,,
301301301,0.6,100,30130103,,,,
301301401,0.6,100,30130104,,,,
301301501,0.6,100,30130105,,,,
301302101,1,100,30130201,,,,
301302201,1,100,30130202,,,,
301302301,1,100,30130203,,,,
301302401,1,100,30130204,,,,
301302501,1,100,30130205,,,,
301304100,0,100,30130400,,,,
301304101,0.9,100,30130401,,,,
301304201,0.9,100,30130402,,,,
301304301,0.9,100,30130403,,,,
301304401,0.9,100,30130404,,,,
301304501,0.9,100,30130405,,,,
306600201,0.6,100,30060002,,,,
312600301,0.6,100,30060003,,,,
318600401,0.6,100,30060004,,,,
324600501,0.6,100,30060005,,,,
400101101,0.4,100,40010111,,,,
400101201,0.4,100,40010112,,,,
400101301,0.4,100,40010113,,,,
400101401,0.4,100,40010114,,,,
400101501,0.4,100,40010115,,,,
400104101,0.8,100,40010411,,,,
400104201,0.8,100,40010412,,,,
400104301,0.8,100,40010413,,,,
400104302,0.8,1,40010421,,,,
400104401,0.8,100,40010414,,,,
400104402,0.8,1,40010422,,,,
400104501,0.8,100,40010415,,,,
400104502,0.8,1,40010423,,,,
400201101,0.4,100,40020101,,,,
400201201,0.4,100,40020102,,,,
400201301,0.4,100,40020103,,,,
400201401,0.4,100,40020104,,,,
400201501,0.4,100,40020105,,,,
400202101,0.4,3,40020201,,,,
400202201,0.4,3,40020202,,,,
400202301,0.4,3,40020203,,,,
400202401,0.4,3,40020204,,,,
400202501,0.4,3,40020205,,,,
400204101,0.9,4002041,40020401,,,,
400204201,0.9,4002041,40020402,,,,
400204301,0.9,4002041,40020403,,,,
400204401,0.9,4002041,40020404,,,,
400204501,0.9,4002041,40020405,,,,
400301101,0.7,100,40030101,,,,
400301201,0.7,100,40030102,,,,
400301301,0.7,100,40030103,,,,
400301401,0.7,100,40030104,,,,
400301501,0.7,100,40030105,,,,
400302101,0.4,100,40030201,,,,
400302102,0.8,100,40030211,,,,
400302201,0.4,100,40030202,,,,
400302202,0.8,100,40030212,,,,
400302301,0.4,100,40030203,,,,
400302302,0.8,100,40030213,,,,
400302401,0.4,100,40030204,,,,
400302402,0.8,100,40030214,,,,
400302501,0.4,100,40030205,,,,
400302502,0.8,100,40030215,,,,
400304101,0.9,27,40030401,1,40030401,,
400304201,0.9,27,40030402,1,40030402,,
400304301,0.9,27,40030403,1,40030403,,
400304401,0.9,27,40030404,1,40030404,,
400304501,0.9,27,40030405,1,40030405,,
400401101,0.9,100,40040101,,,,
400401201,0.9,100,40040102,,,,
400401301,0.9,100,40040103,,,,
400401401,0.9,100,40040104,,,,
400401501,0.9,100,40040105,,,,
400402101,0.4,100,40040201,,,,
400402201,0.4,100,40040202,,,,
400402301,0.4,100,40040203,,,,
400402401,0.4,100,40040204,,,,
400402501,0.4,100,40040205,,,,
400404101,0,999,40040401,,,,
400404102,1.2,4004041,40040411,,,,
400404201,0,999,40040402,,,,
400404202,1.2,4004041,40040412,,,,
400404301,0,999,40040403,,,,
400404302,1.2,4004041,40040413,,,,
400404401,0,999,40040404,,,,
400404402,1.2,4004041,40040414,,,,
400404501,0,999,40040405,,,,
400404502,1.2,4004041,40040415,,,,
400501101,0.7,100,40050101,,,,
400501201,0.7,100,40050102,,,,
400501301,0.7,100,40050103,,,,
400501401,0.7,100,40050104,,,,
400501501,0.7,100,40050105,,,,
400504101,1.4,100,40050401,,,,
400504201,1.4,100,40050403,,,,
400504301,1.4,100,40050405,,,,
400504401,1.4,100,40050407,,,,
400504501,1.4,100,40050409,,,,
999904101,0.8,1,99990401,,,,
