id,comment,eventsID,duration,cd,icd,anim,animType,animAngle,animCenter,ultraAnim,isAtkSpd,next,target,cost,preloadCharacter,preloadFx,preloadBullet
1014015,夏提雅女武神普攻5级,101401501,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
1014021,夏提雅女武神技能一1级,"101402101,101402102",2.4,0,0,skill_01,,,,,TRUE,,997,0,,,
1014022,夏提雅女武神技能一2级,"101402201,101402202",2.4,0,0,skill_01,,,,,TRUE,,997,0,,,
1014023,夏提雅女武神技能一3级,"101402301,101402302",2.4,0,0,skill_01,,,,,TRUE,,997,0,,,
1014024,夏提雅女武神技能一4级,"101402401,101402402",2.4,0,0,skill_01,,,,,TRUE,,997,0,,,
1014025,夏提雅女武神技能一5级,"101402501,101402502",2.4,0,0,skill_01,,,,,TRUE,,997,0,,,
1014031,夏提雅女武神技能二1级,101403101,1.9,0,0,skill_02,,,,,TRUE,,997,0,,,
1014032,夏提雅女武神技能二2级,101403201,1.9,0,0,skill_02,,,,,TRUE,,997,0,,,
1014033,夏提雅女武神技能二3级,101403301,1.9,0,0,skill_02,,,,,TRUE,,997,0,,,
1014034,夏提雅女武神技能二4级,101403401,1.9,0,0,skill_02,,,,,TRUE,,997,0,,,
1014035,夏提雅女武神技能二5级,101403501,1.9,0,0,skill_02,,,,,TRUE,,997,0,,,
1014041,夏提雅女武神奥义1级,"101404000,101404101",2.8,18,0,ultraSkill,,,,1014,FALSE,,997,3,,,
1014042,夏提雅女武神奥义2级,"101404000,101404201",2.8,18,0,ultraSkill,,,,1014,FALSE,,997,3,,,
1014043,夏提雅女武神奥义3级,"101404000,101404301",2.8,18,0,ultraSkill,,,,1014,FALSE,,997,3,,,
1014044,夏提雅女武神奥义4级,"101404000,101404401",2.8,18,0,ultraSkill,,,,1014,FALSE,,997,3,,,
1014045,夏提雅女武神奥义5级,"101404000,101404501",2.8,18,0,ultraSkill,,,,1014,FALSE,,997,3,,,
1017011,由莉阿尔法普攻1级,101701101,1.167,0,0,attack,,,,,TRUE,,1000,0,,,
1017012,由莉阿尔法普攻2级,101701102,1.167,0,0,attack,,,,,TRUE,,1000,0,,,
1017013,由莉阿尔法普攻3级,101701103,1.167,0,0,attack,,,,,TRUE,,1000,0,,,
1017014,由莉阿尔法普攻4级,101701104,1.167,0,0,attack,,,,,TRUE,,1000,0,,,
1017015,由莉阿尔法普攻5级,101701105,1.167,0,0,attack,,,,,TRUE,,1000,0,,,
1017021,由莉阿尔法技能一1级,101702101,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1017022,由莉阿尔法技能一2级,101702102,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1017023,由莉阿尔法技能一3级,101702103,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1017024,由莉阿尔法技能一4级,101702104,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1017025,由莉阿尔法技能一5级,101702105,2,0,0,skill_01,,,,,TRUE,,1000,0,,,
1017041,由莉阿尔法奥义1级,"101704101,101704102,101704103",3.6,11,0,ultraSkill,,,,1017,TRUE,,1000,2,,,
1017042,由莉阿尔法奥义2级,"101704201,101704202,101704203",3.6,11,0,ultraSkill,,,,1017,TRUE,,1000,2,,,
1017043,由莉阿尔法奥义3级,"101704301,101704302,101704303",3.6,11,0,ultraSkill,,,,1017,TRUE,,1000,2,,,
1017044,由莉阿尔法奥义4级,"101704401,101704402,101704403",3.6,11,0,ultraSkill,,,,1017,TRUE,,1000,2,,,
1017045,由莉阿尔法奥义5级,"101704501,101704502,101704503,101704504",3.6,11,0,ultraSkill,,,,1017,TRUE,,1000,2,,,
1017061,由莉阿尔法技能二1级loop,101707102,3,0,0,skill_02_loop,2,,,,FALSE,1017062,1,0,,,
1017062,由莉阿尔法技能二1级end,"101707103,101707104",0.667,0,0,skill_02_end,3,,,,FALSE,,1,0,,,
1017063,由莉阿尔法技能二2级loop,101707202,3,0,0,skill_02_loop,2,,,,FALSE,1017064,1,0,,,
1017064,由莉阿尔法技能二2级end,"101707203,101707104",0.667,0,0,skill_02_end,3,,,,FALSE,,1,0,,,
1017065,由莉阿尔法技能二3级loop,101707302,3,0,0,skill_02_loop,2,,,,FALSE,1017066,1,0,,,
1017066,由莉阿尔法技能二3级end,"101707303,101707104",0.667,0,0,skill_02_end,3,,,,FALSE,,1,0,,,
1017067,由莉阿尔法技能二4级loop,101707402,3,0,0,skill_02_loop,2,,,,FALSE,1017068,1,0,,,
1017068,由莉阿尔法技能二4级end,"101707403,101707104",0.667,0,0,skill_02_end,3,,,,FALSE,,1,0,,,
1017069,由莉阿尔法技能二5级loop,101707502,3,0,0,skill_02_loop,2,,,,FALSE,1017070,1,0,,,
1017070,由莉阿尔法技能二5级end,"101707503,101707104",0.667,0,0,skill_02_end,3,,,,FALSE,,1,0,,,
1017071,由莉阿尔法技能二1级start,101707101,0.833,999,0,skill_02_start,1,,,,FALSE,1017061,1,0,,,
1017072,由莉阿尔法技能二2级start,101707201,0.833,999,0,skill_02_start,1,,,,FALSE,1017063,1,0,,,
1017073,由莉阿尔法技能二3级start,101707301,0.833,999,0,skill_02_start,1,,,,FALSE,1017065,1,0,,,
1017074,由莉阿尔法技能二4级start,101707401,0.833,999,0,skill_02_start,1,,,,FALSE,1017067,1,0,,,
1017075,由莉阿尔法技能二5级start,101707501,0.833,999,0,skill_02_start,1,,,,FALSE,1017069,1,0,,,
1018001,娜贝拉尔近战普攻1级,101800101,1.5,0,0,melee,,,,,TRUE,,1000,0,,,
1018002,娜贝拉尔近战普攻2级,101800201,1.5,0,0,melee,,,,,TRUE,,1000,0,,,
1018003,娜贝拉尔近战普攻3级,101800301,1.5,0,0,melee,,,,,TRUE,,1000,0,,,
1018004,娜贝拉尔近战普攻4级,101800401,1.5,0,0,melee,,,,,TRUE,,1000,0,,,
1018005,娜贝拉尔近战普攻5级,101800501,1.5,0,0,melee,,,,,TRUE,,1000,0,,,
1018011,娜贝拉尔普攻1级,101801101,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10180101
1018012,娜贝拉尔普攻2级,101801201,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10180102
1018013,娜贝拉尔普攻3级,101801301,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10180103
1018014,娜贝拉尔普攻4级,101801401,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10180104
1018015,娜贝拉尔普攻5级,101801501,1.2,0,0,attack,,,,,TRUE,,1001,0,,,10180105
1018021,娜贝拉尔技能一1级,101802101,2.2,0,0,skill_01,,,,,TRUE,,1,0,,,
1018022,娜贝拉尔技能一2级,101802201,2.2,0,0,skill_01,,,,,TRUE,,1,0,,,
1018023,娜贝拉尔技能一3级,101802301,2.2,0,0,skill_01,,,,,TRUE,,1,0,,,
1018024,娜贝拉尔技能一4级,101802401,2.2,0,0,skill_01,,,,,TRUE,,1,0,,,
1018025,娜贝拉尔技能一5级,101802501,2.2,0,0,skill_01,,,,,TRUE,,1,0,,,
1018031,娜贝拉尔技能二1级,"101803000,101803101",2.7,0,0,skill_02,,,,,TRUE,,1001,0,,,
1018032,娜贝拉尔技能二2级,"101803000,101803201",2.7,0,0,skill_02,,,,,TRUE,,1001,0,,,
1018033,娜贝拉尔技能二3级,"101803000,101803301",2.7,0,0,skill_02,,,,,TRUE,,1001,0,,,
1018034,娜贝拉尔技能二4级,"101803000,101803401",2.7,0,0,skill_02,,,,,TRUE,,1001,0,,,
1018035,娜贝拉尔技能二5级,"101803000,101803501",2.7,0,0,skill_02,,,,,TRUE,,1001,0,,,
1018041,娜贝拉尔奥义1级,"101804001,101804101",3.9,17,0,ultraSkill,,,,1018,FALSE,,1001,3,,,
1018042,娜贝拉尔奥义2级,"101804001,101804201",3.9,17,0,ultraSkill,,,,1018,FALSE,,1001,3,,,
1018043,娜贝拉尔奥义3级,"101804001,101804301",3.9,17,0,ultraSkill,,,,1018,FALSE,,1001,3,,,
1018044,娜贝拉尔奥义4级,"101804001,101804401",3.9,17,0,ultraSkill,,,,1018,FALSE,,1001,3,,,
1018045,娜贝拉尔奥义5级,"101804001,101804501",3.9,17,0,ultraSkill,,,,1018,FALSE,,1001,3,,,
1019011,虫妹普攻1级,101901101,1,0,0,attack,,,,,TRUE,,1000,0,,,
1019012,虫妹普攻2级,101901201,1,0,0,attack,,,,,TRUE,,1000,0,,,
1019013,虫妹普攻3级,101901301,1,0,0,attack,,,,,TRUE,,1000,0,,,
1019014,虫妹普攻4级,101901401,1,0,0,attack,,,,,TRUE,,1000,0,,,
1019015,虫妹普攻5级,101901501,1,0,0,attack,,,,,TRUE,,1000,0,,,
1019021,虫妹技能一1级,"101902101,101902102,101902103",2.8,0,0,skill_01,,,,,TRUE,,1000,0,,,
1019022,虫妹技能一2级,"101902201,101902202,101902203",2.8,0,0,skill_01,,,,,TRUE,,1000,0,,,
1019023,虫妹技能一3级,"101902301,101902302,101902303",2.8,0,0,skill_01,,,,,TRUE,,1000,0,,,
1019024,虫妹技能一4级,"101902401,101902402,101902403",2.8,0,0,skill_01,,,,,TRUE,,1000,0,,,
1019025,虫妹技能一5级,"101902501,101902502,101902503",2.8,0,0,skill_01,,,,,TRUE,,1000,0,,,
1019031,虫妹技能二1级,101903101,1.83,0,0,skill_02,,,,,TRUE,,1,0,,,
1019032,虫妹技能二2级,101903201,1.83,0,0,skill_02,,,,,TRUE,,1,0,,,
1019033,虫妹技能二3级,101903301,1.83,0,0,skill_02,,,,,TRUE,,1,0,,,
1019034,虫妹技能二4级,101903401,1.83,0,0,skill_02,,,,,TRUE,,1,0,,,
1019035,虫妹技能二5级,101903501,1.83,0,0,skill_02,,,,,TRUE,,1,0,,,
1019041,虫妹奥义1级,"101904101,101904102,101904103,101904104,101904105,101904106,101904107,101904108,101904109,101904110",5.33,23,0,ultraSkill,,,,1019,TRUE,,1019041,4,,,
1019042,虫妹奥义2级,"101904201,101904202,101904203,101904204,101904205,101904206,101904207,101904208,101904209,101904210",5.33,23,0,ultraSkill,,,,1019,TRUE,,1019041,4,,,
1019043,虫妹奥义3级,"101904301,101904302,101904303,101904304,101904305,101904306,101904307,101904308,101904309,101904310",5.33,23,0,ultraSkill,,,,1019,TRUE,,1019041,4,,,
1019044,虫妹奥义4级,"101904401,101904402,101904403,101904404,101904405,101904406,101904407,101904408,101904409,101904410",5.33,23,0,ultraSkill,,,,1019,TRUE,,1019041,4,,,
1019045,虫妹奥义5级,"101904501,101904502,101904503,101904504,101904505,101904506,101904507,101904508,101904509,101904510",5.33,23,0,ultraSkill,,,,1019,TRUE,,1019041,4,,,
1021001,威克提姆近战普攻1级,102100101,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
1021002,威克提姆近战普攻2级,102100201,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
1021003,威克提姆近战普攻3级,102100301,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
1021004,威克提姆近战普攻4级,102100401,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
1021005,威克提姆近战普攻5级,102100501,1.3,0,0,melee,,,,,TRUE,,1000,0,,,
1021011,威克提姆普攻1级,102101101,1,0,0,attack,,,,,TRUE,,1001,0,,,10210101
1021012,威克提姆普攻2级,102101201,1,0,0,attack,,,,,TRUE,,1001,0,,,10210102
1021013,威克提姆普攻3级,102101301,1,0,0,attack,,,,,TRUE,,1001,0,,,10210103
1021014,威克提姆普攻4级,102101401,1,0,0,attack,,,,,TRUE,,1001,0,,,10210104
1021015,威克提姆普攻5级,102101501,1,0,0,attack,,,,,TRUE,,1001,0,,,10210105
1021021,威克提姆技能一1级,102102101,2.3,0,0,skill_01,,,,,TRUE,,5,0,,,
1021022,威克提姆技能一2级,102102201,2.3,0,0,skill_01,,,,,TRUE,,5,0,,,
1021023,威克提姆技能一3级,102102301,2.3,0,0,skill_01,,,,,TRUE,,5,0,,,
1021024,威克提姆技能一4级,102102401,2.3,0,0,skill_01,,,,,TRUE,,5,0,,,
1021025,威克提姆技能一5级,102102501,2.3,0,0,skill_01,,,,,TRUE,,5,0,,,
1021031,威克提姆技能二1级,"102103101,102103102,102103103",1.6,0,0,skill_02,,,,,TRUE,,1001,0,,,"10210301,10210302,10210303"
1021032,威克提姆技能二2级,"102103201,102103202,102103203",1.6,0,0,skill_02,,,,,TRUE,,1001,0,,,"10210304,10210305,10210306"
1021033,威克提姆技能二3级,"102103301,102103302,102103303",1.6,0,0,skill_02,,,,,TRUE,,1001,0,,,"10210307,10210308,10210309"
1021034,威克提姆技能二4级,"102103401,102103402,102103403",1.6,0,0,skill_02,,,,,TRUE,,1001,0,,,"10210310,10210311,10210312"
1021035,威克提姆技能二5级,"102103501,102103502,102103503",1.6,0,0,skill_02,,,,,TRUE,,1001,0,,,"10210313,10210314,10210315"
1021041,威克提姆奥义1级,"102104101,102104100",4.2,30,15,ultraSkill,,,,1021,FALSE,,101,5,,,
1021042,威克提姆奥义2级,"102104201,102104100",4.2,30,15,ultraSkill,,,,1021,FALSE,,101,5,,,
1021043,威克提姆奥义3级,"102104301,102104100",4.2,30,15,ultraSkill,,,,1021,FALSE,,101,5,,,
1021044,威克提姆奥义4级,"102104401,102104100",4.2,30,15,ultraSkill,,,,1021,FALSE,,101,5,,,
1021045,威克提姆奥义5级,"102104501,102104100",4.2,30,15,ultraSkill,,,,1021,FALSE,,101,5,,,
1022011,狗妈普攻1级,102201101,1.5,0,0,attack,,,,,TRUE,,1001,0,,,1022101
1022012,狗妈普攻2级,102201201,1.5,0,0,attack,,,,,TRUE,,1001,0,,,1022102
1022013,狗妈普攻3级,102201301,1.5,0,0,attack,,,,,TRUE,,1001,0,,,1022103
1022014,狗妈普攻4级,102201401,1.5,0,0,attack,,,,,TRUE,,1001,0,,,1022104
1022015,狗妈普攻5级,102201501,1.5,0,0,attack,,,,,TRUE,,1001,0,,,1022105
1022021,狗妈技能一1级,102202101,2.13,0,0,skill_01,,,,,TRUE,,103,0,,,
1022022,狗妈技能一2级,102202201,2.13,0,0,skill_01,,,,,TRUE,,103,0,,,
1022023,狗妈技能一3级,102202301,2.13,0,0,skill_01,,,,,TRUE,,103,0,,,
1022024,狗妈技能一4级,102202401,2.13,0,0,skill_01,,,,,TRUE,,103,0,,,
1022025,狗妈技能一5级,102202501,2.13,0,0,skill_01,,,,,TRUE,,103,0,,,
1022031,狗妈技能二1级,102203101,2.83,0,0,skill_02,,,,,TRUE,,1022031,0,,,
1022032,狗妈技能二2级,102203201,2.83,0,0,skill_02,,,,,TRUE,,1022031,0,,,
1022033,狗妈技能二3级,102203301,2.83,0,0,skill_02,,,,,TRUE,,1022031,0,,,
1022034,狗妈技能二4级,102203401,2.83,0,0,skill_02,,,,,TRUE,,1022031,0,,,
1022035,狗妈技能二5级,102203501,2.83,0,0,skill_02,,,,,TRUE,,1022031,0,,,
1022041,狗妈奥义1级,102204101,4,17,0,ultraSkill,,,,1022,TRUE,,103,3,,,
1022042,狗妈奥义2级,102204201,4,17,0,ultraSkill,,,,1022,TRUE,,103,3,,,
1022043,狗妈奥义3级,102204301,4,17,0,ultraSkill,,,,1022,TRUE,,103,3,,,
1022044,狗妈奥义4级,102204401,4,17,0,ultraSkill,,,,1022,TRUE,,103,3,,,
1022045,狗妈奥义5级,102204501,4,17,0,ultraSkill,,,,1022,TRUE,,103,3,,,
1024011,漆黑圣典一席普攻1级,102401101,1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1024012,漆黑圣典一席普攻2级,102401201,1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1024013,漆黑圣典一席普攻3级,102401301,1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1024014,漆黑圣典一席普攻4级,102401401,1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1024015,漆黑圣典一席普攻5级,102401501,1.33,0,0,attack,,,,,TRUE,,1000,0,,,
1024021,漆黑圣典一席技能一1级,"102402101,102402102,102402103",2.97,0,0,skill01,,,,,TRUE,,997,0,,,
1024022,漆黑圣典一席技能一2级,"102402201,102402202,102402203",2.97,0,0,skill01,,,,,TRUE,,997,0,,,
1024023,漆黑圣典一席技能一3级,"102402301,102402302,102402303",2.97,0,0,skill01,,,,,TRUE,,997,0,,,
1024024,漆黑圣典一席技能一4级,"102402401,102402402,102402403",2.97,0,0,skill01,,,,,TRUE,,997,0,,,
1024025,漆黑圣典一席技能一5级,"102402501,102402502,102402503",2.97,0,0,skill01,,,,,TRUE,,997,0,,,
1024031,漆黑圣典一席技能二1级,102403101,2,0,0,skill02,,,,,TRUE,,997,0,,,10240301
1024032,漆黑圣典一席技能二2级,102403201,2,0,0,skill02,,,,,TRUE,,997,0,,,10240311
1024033,漆黑圣典一席技能二3级,"102403301,102403302",3.13,0,0,skill02_extra,,,,,TRUE,,997,0,,,10240321
1024034,漆黑圣典一席技能二4级,"102403401,102403402",3.13,0,0,skill02_extra,,,,,TRUE,,997,0,,,10240331
1024035,漆黑圣典一席技能二5级,"102403501,102403502",3.13,0,0,skill02_extra,,,,,TRUE,,997,0,,,10240341
1024041,漆黑圣典一席奥义start1级,102406101,1.2,23,0,ultraSkill_start,,,,1024,TRUE,1024060,1024041,4,,,
1024042,漆黑圣典一席奥义start2级,102406101,1.2,23,0,ultraSkill_start,,,,1024,TRUE,1024062,1024041,4,,,
1024043,漆黑圣典一席奥义start3级,102406101,1.2,23,0,ultraSkill_start,,,,1024,TRUE,1024064,1024041,4,,,
1024044,漆黑圣典一席奥义start4级,102406101,1.2,23,0,ultraSkill_start,,,,1024,TRUE,1024066,1024041,4,,,
1024045,漆黑圣典一席奥义start5级,102406101,1.2,23,0,ultraSkill_start,,,,1024,TRUE,1024068,1024041,4,,,
1024060,漆黑圣典一席奥义throw1级,"102404000,102404101,102404999",0.4,0,0,ultraSkill_throw,,,,,TRUE,1024061,1,0,,,
1024061,漆黑圣典一席奥义down1级,102406201,1,0,0,ultraSkill_down,,,,,TRUE,,1,0,,,
1024062,漆黑圣典一席奥义throw2级,"102404000,102404201,102404999",0.4,0,0,ultraSkill_throw,,,,,TRUE,1024063,1,4,,,
1024063,漆黑圣典一席奥义down2级,102406201,1,0,0,ultraSkill_down,,,,,TRUE,,1,0,,,
1024064,漆黑圣典一席奥义throw3级,"102404000,102404301,102404999,102406999",0.4,0,0,ultraSkill_throw,,,,,TRUE,1024065,1,4,,,
1024065,漆黑圣典一席奥义down3级,102406201,1,0,0,ultraSkill_down,,,,,TRUE,,1,0,,,
1024066,漆黑圣典一席奥义throw4级,"102404000,102404401,102404999,102406999",0.4,0,0,ultraSkill_throw,,,,,TRUE,1024067,1,4,,,
1024067,漆黑圣典一席奥义down4级,102406201,1,0,0,ultraSkill_down,,,,,TRUE,,1,0,,,
1024068,漆黑圣典一席奥义throw5级,"102404000,102404501,102404999,102406999",0.4,0,0,ultraSkill_throw,,,,,TRUE,1024069,1,4,,,
1024069,漆黑圣典一席奥义down5级,102406201,1,0,0,ultraSkill_down,,,,,TRUE,,1,0,,,
1031011,第八席普攻1级,103101101,1.4,0,0,attack,,,,,TRUE,,1000,0,,1031011,
1031012,第八席普攻2级,103101201,1.4,0,0,attack,,,,,TRUE,,1000,0,,1031011,
1031013,第八席普攻3级,103101301,1.4,0,0,attack,,,,,TRUE,,1000,0,,1031011,
1031014,第八席普攻4级,103101401,1.4,0,0,attack,,,,,TRUE,,1000,0,,1031011,
1031015,第八席普攻5级,103101501,1.4,0,0,attack,,,,,TRUE,,1000,0,,1031011,
1031021,第八席技能一1级,"103102100,103102101",1.4,0,0,skill_01,,,,,TRUE,,1000,0,,1031021,
1031022,第八席技能一2级,"103102100,103102201",1.4,0,0,skill_01,,,,,TRUE,,1000,0,,1031021,
1031023,第八席技能一3级,"103102100,103102301",1.4,0,0,skill_01,,,,,TRUE,,1000,0,,1031021,
1031024,第八席技能一4级,"103102100,103102401",1.4,0,0,skill_01,,,,,TRUE,,1000,0,,1031021,
1031025,第八席技能一5级,"103102100,103102501",1.4,0,0,skill_01,,,,,TRUE,,1000,0,,1031021,
1031031,第八席技能二1级,"103103100,103103101",1.4,0,0,skill_02,,,,,TRUE,,1031031,0,,,
1031032,第八席技能二2级,"103103100,103103201",1.4,0,0,skill_02,,,,,TRUE,,1031031,0,,,
1031033,第八席技能二3级,"103103100,103103301",1.4,0,0,skill_02,,,,,TRUE,,1031031,0,,,
1031034,第八席技能二4级,"103103100,103103401",1.4,0,0,skill_02,,,,,TRUE,,1031031,0,,,
1031035,第八席技能二5级,"103103100,103103501",1.4,0,0,skill_02,,,,,TRUE,,1031031,0,,,
1031041,第八席奥义1级,"103104100,103104101",3.2,15,0,ultraSkill,,,,1031,FALSE,,1,4,,,
1031042,第八席奥义2级,"103104100,103104201",3.2,15,0,ultraSkill,,,,1031,FALSE,,1,4,,,
1031043,第八席奥义3级,"103104100,103104301",3.2,15,0,ultraSkill,,,,1031,FALSE,,1,4,,,
1031044,第八席奥义4级,"103104100,103104401",3.2,15,0,ultraSkill,,,,1031,FALSE,,1,4,,,
1031045,第八席奥义5级,"103104100,103104501",3.2,15,0,ultraSkill,,,,1031,FALSE,,1,4,,,
1998011,亚乌拉蜥蜴攻击,199801101,0.833,0,0,attack,,,,,TRUE,,1001,0,,,"199801,199802,199803,199804"
1998021,亚乌拉蜥蜴技能一1级,199802101,1.333,0,0,skill_01,,,,,TRUE,,3,0,,,"199802,199803,199804"
1998022,亚乌拉蜥蜴技能一2级,199802201,1.333,0,0,skill_01,,,,,TRUE,,3,0,,,"199802,199803,199804"
1998023,亚乌拉蜥蜴技能一3级,199802301,1.333,0,0,skill_01,,,,,TRUE,,3,0,,,"199802,199803,199804"
1998024,亚乌拉蜥蜴技能一4级,199802401,1.333,0,0,skill_01,,,,,TRUE,,3,0,,,"199802,199803,199804"
1999011,亚乌拉狗子普攻,199901101,1.233,0,0,attack,,,,,TRUE,,1000,0,,,
1999021,亚乌拉狗子技能一1级,199902101,1.533,0,0,skill_01,,,,,TRUE,,1,0,,,
2001011,美姬娜贝普攻1级,200101101,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2001012,美姬娜贝普攻2级,200101201,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2001013,美姬娜贝普攻3级,200101301,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2001014,美姬娜贝普攻4级,200101401,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2001015,美姬娜贝普攻5级,200101501,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
2001021,美姬娜贝技能一1级,"200102101,200102102",1.5,0,0,skill_02,,,,,TRUE,,1000,0,,,
2001022,美姬娜贝技能一2级,"200102201,200102202",1.5,0,0,skill_02,,,,,TRUE,,1000,0,,,
2001023,美姬娜贝技能一3级,"200102301,200102302,200102303",2.1,0,0,skill_02_extra,,,,,TRUE,,1000,0,,,
2001024,美姬娜贝技能一4级,"200102401,200102402,200102403",2.1,0,0,skill_02_extra,,,,,TRUE,,1000,0,,,
2001025,美姬娜贝技能一5级,"200102501,200102502,200102503",2.1,0,0,skill_02_extra,,,,,TRUE,,1000,0,,,
2001031,美姬娜贝技能二1级,"200103101,200103102",2.1,0,0,skill_01,,,,,TRUE,,2,0,,,
2001032,美姬娜贝技能二2级,"200103201,200103202",2.1,0,0,skill_01,,,,,TRUE,,2,0,,,
2001033,美姬娜贝技能二3级,"200103301,200103302",2.1,0,0,skill_01,,,,,TRUE,,2,0,,,
2001034,美姬娜贝技能二4级,"200103401,200103402",2.1,0,0,skill_01,,,,,TRUE,,2,0,,,
2001035,美姬娜贝技能二5级,"200103501,200103502",2.1,0,0,skill_01,,,,,TRUE,,2,0,,,
2001041,美姬娜贝奥义1级,200104101,2.2,16,0,ultraSkill,,,,2001,FALSE,,997,3,,,
2001042,美姬娜贝奥义2级,200104201,2.2,16,0,ultraSkill,,,,2001,FALSE,,997,3,,,
2001043,美姬娜贝奥义3级,200104301,2.2,16,0,ultraSkill,,,,2001,FALSE,,997,3,,,
2001044,美姬娜贝奥义4级,200104401,2.2,16,0,ultraSkill,,,,2001,FALSE,,997,3,,,
2001045,美姬娜贝奥义5级,200104501,2.2,16,0,ultraSkill,,,,2001,FALSE,,997,3,,,
2005011,葛杰夫普攻1级,200501101,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
2005012,葛杰夫普攻2级,200501201,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
2005013,葛杰夫普攻3级,200501301,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
2005014,葛杰夫普攻4级,200501401,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
2005015,葛杰夫普攻5级,200501501,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
2005021,葛杰夫技能一1级,200502101,2.2,0,0,skill_01,,,,,TRUE,,2005021,0,,,
2005022,葛杰夫技能一2级,200502201,2.2,0,0,skill_01,,,,,TRUE,,2005021,0,,,
2005023,葛杰夫技能一3级,200502301,2.2,0,0,skill_01,,,,,TRUE,,2005021,0,,,
2005024,葛杰夫技能一4级,200502401,2.2,0,0,skill_01,,,,,TRUE,,2005021,0,,,
2005025,葛杰夫技能一5级,200502501,2.2,0,0,skill_01,,,,,TRUE,,2005021,0,,,
2005031,葛杰夫技能二1级,200503101,2.7,0,0,skill_02,,,,,TRUE,,103,0,,,
2005032,葛杰夫技能二2级,200503201,2.7,0,0,skill_02,,,,,TRUE,,103,0,,,
2005033,葛杰夫技能二3级,200503301,2.7,0,0,skill_02,,,,,TRUE,,103,0,,,
2005034,葛杰夫技能二4级,200503401,2.7,0,0,skill_02,,,,,TRUE,,103,0,,,
2005035,葛杰夫技能二5级,200503501,2.7,0,0,skill_02,,,,,TRUE,,103,0,,,
2005041,葛杰夫奥义1级,200506101,3.4,16,0,ultraSkill,,,,2005,FALSE,,102,4,,,
2005042,葛杰夫奥义2级,200506201,3.4,16,0,ultraSkill,,,,2005,FALSE,,102,4,,,
2005043,葛杰夫奥义3级,200506301,3.4,16,0,ultraSkill,,,,2005,FALSE,,102,4,,,
2005044,葛杰夫奥义4级,200506401,3.4,16,0,ultraSkill,,,,2005,FALSE,,102,4,,,
2005045,葛杰夫奥义5级,200506501,3.4,16,0,ultraSkill,,,,2005,FALSE,,102,4,,,
2006011,布莱恩普攻1级,200601101,1.2,0,0,attack,,,,,TRUE,,1000,0,,,
2006012,布莱恩普攻2级,200601201,1.2,0,0,attack,,,,,TRUE,,1000,0,,,
2006013,布莱恩普攻3级,200601301,1.2,0,0,attack,,,,,TRUE,,1000,0,,,
2006014,布莱恩普攻4级,200601401,1.2,0,0,attack,,,,,TRUE,,1000,0,,,
2006015,布莱恩普攻5级,200601501,1.2,0,0,attack,,,,,TRUE,,1000,0,,,
2006021,布莱恩技能一1级,"200602101,200602102,200602103,200602104,200602105",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
2006022,布莱恩技能一2级,"200602201,200602202,200602203,200602204,200602205",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
2006023,布莱恩技能一3级,"200602301,200602302,200602303,200602304,200602305",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
2006024,布莱恩技能一4级,"200602401,200602402,200602403,200602404,200602405",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
2006025,布莱恩技能一5级,"200602501,200602502,200602503,200602504,200602505",2.5,0,0,skill_01,,,,,TRUE,,997,0,,,
2006031,布莱恩技能二1级,200603101,1.7,0,0,skill_02,,,,,TRUE,,2006031,0,,,
2006032,布莱恩技能二2级,200603201,1.7,0,0,skill_02,,,,,TRUE,,2006031,0,,,
2006033,布莱恩技能二3级,200603301,1.7,0,0,skill_02,,,,,TRUE,,2006031,0,,,
2006034,布莱恩技能二4级,200603401,1.7,0,0,skill_02,,,,,TRUE,,2006031,0,,,
